,Book_ID,Keyword,Full_Context
70,98,narcotic,"my hands upon her breast, ‘how useless I am, as you have brought me! If I had known what I was coming to see, I could have come provided. As it is, time must be lost. There are no medicines to be obtained in this lonely place.’ “The elder brother looked to the younger, who said haughtily, ‘There is a case of medicines here;’ and brought it from a closet, and put it on the table. ***** “I opened some of the bottles, smelt them, and put the stoppers to my lips. If I had wanted to use anything save narcotic medicines that were poisons in themselves, I would not have administered any of those. “‘Do you doubt them?’ asked the younger brother. “‘You see, monsieur, I am going to use them,’ I replied, and said no more. “I made the patient swallow, with great difficulty, and after many efforts, the dose that I desired to give. As I intended to repeat it after a while, and as it was necessary to watch its influence, I then sat down by the side of the bed. There was a timid and suppressed woman in attendance (wife of the man down-stairs), who had"
71,139,opium,"crag. Behind it all, a blue tropical sky. A thin green line of vegetation fringed the summit of the ruddy cliff. ""Well?"" he asked. ""It is no doubt a curious formation,"" said I ""but I am not geologist enough to say that it is wonderful."" ""Wonderful!"" he repeated. ""It is unique. It is incredible. No one on earth has ever dreamed of such a possibility. Now the next."" I turned it over, and gave an exclamation of surprise. There was a full-page picture of the most extraordinary creature that I had ever seen. It was the wild dream of an opium smoker, a vision of delirium. The head was like that of a fowl, the body that of a bloated lizard, the trailing tail was furnished with upward-turned spikes, and the curved back was edged with a high serrated fringe, which looked like a dozen cocks' wattles placed behind each other. In front of this creature was an absurd mannikin, or dwarf, in human form, who stood staring at it. ""Well, what do you think of that?"" cried the Professor, rubbing his hands with an air of triumph. ""It is monstrous--grotesque."" ""But what made him draw such an animal?"" ""Trade gin,"
72,55,poppy,"*** START OF THE PROJECT GUTENBERG EBOOK 55 *** [Illustration] The Wonderful Wizard of Oz by L. Frank Baum This book is dedicated to my good friend & comrade My Wife L.F.B. Contents Introduction Chapter I. The Cyclone Chapter II. The Council with the Munchkins Chapter III. How Dorothy Saved the Scarecrow Chapter IV. The Road Through the Forest Chapter V. The Rescue of the Tin Woodman Chapter VI. The Cowardly Lion Chapter VII. The Journey to the Great Oz Chapter VIII. The Deadly Poppy Field Chapter IX. The Queen of the Field Mice Chapter X. The Guardian of the Gates Chapter XI. The Emerald City of Oz Chapter XII. The Search for the Wicked Witch Chapter XIII. The Rescue Chapter XIV. The Winged Monkeys Chapter XV. The Discovery of Oz, the Terrible Chapter XVI. The Magic Art of the Great Humbug Chapter XVII. How the Balloon Was Launched Chapter XVIII. Away to the South Chapter XIX. Attacked by the Fighting Trees Chapter XX. The Dainty China Country Chapter XXI. The Lion Becomes the King of Beasts Chapter XXII. The Country of the Quadlings Chapter"
73,55,poppy,"a tree full of fine fruit. This pleased Dorothy, who had eaten nothing but nuts all day, and she made a hearty meal of the ripe fruit. But it takes time to make a raft, even when one is as industrious and untiring as the Tin Woodman, and when night came the work was not done. So they found a cozy place under the trees where they slept well until the morning; and Dorothy dreamed of the Emerald City, and of the good Wizard Oz, who would soon send her back to her own home again. Chapter VIII The Deadly Poppy Field Our little party of travelers awakened the next morning refreshed and full of hope, and Dorothy breakfasted like a princess off peaches and plums from the trees beside the river. Behind them was the dark forest they had passed safely through, although they had suffered many discouragements; but before them was a lovely, sunny country that seemed to beckon them on to the Emerald City. To be sure, the broad river now cut them off from this beautiful land. But the raft was nearly done, and after the Tin Woodman had cut a few more logs and fastened them"
74,55,poppy,"lap, and then they made a chair with their hands for the seat and their arms for the arms and carried the sleeping girl between them through the flowers. On and on they walked, and it seemed that the great carpet of deadly flowers that surrounded them would never end. They followed the bend of the river, and at last came upon their friend the Lion, lying fast asleep among the poppies. The flowers had been too strong for the huge beast and he had given up at last, and fallen only a short distance from the end of the poppy bed, where the sweet grass spread in beautiful green fields before them. “We can do nothing for him,” said the Tin Woodman, sadly; “for he is much too heavy to lift. We must leave him here to sleep on forever, and perhaps he will dream that he has found courage at last.” “I’m sorry,” said the Scarecrow. “The Lion was a very good comrade for one so cowardly. But let us go on.” They carried the sleeping girl to a pretty spot beside the river, far enough from the poppy field to prevent her breathing any more of the poison"
75,55,poppy,"fallen only a short distance from the end of the poppy bed, where the sweet grass spread in beautiful green fields before them. “We can do nothing for him,” said the Tin Woodman, sadly; “for he is much too heavy to lift. We must leave him here to sleep on forever, and perhaps he will dream that he has found courage at last.” “I’m sorry,” said the Scarecrow. “The Lion was a very good comrade for one so cowardly. But let us go on.” They carried the sleeping girl to a pretty spot beside the river, far enough from the poppy field to prevent her breathing any more of the poison of the flowers, and here they laid her gently on the soft grass and waited for the fresh breeze to waken her. Chapter IX The Queen of the Field Mice “We cannot be far from the road of yellow brick, now,” remarked the Scarecrow, as he stood beside the girl, “for we have come nearly as far as the river carried us away.” The Tin Woodman was about to reply when he heard a low growl, and turning his head (which worked beautifully on hinges) he saw a strange beast"
76,55,poppy,"Toto did not bark again, although he tried to get out of the Woodman’s arms, and would have bitten him had he not known very well he was made of tin. Finally one of the biggest mice spoke. “Is there anything we can do,” it asked, “to repay you for saving the life of our Queen?” “Nothing that I know of,” answered the Woodman; but the Scarecrow, who had been trying to think, but could not because his head was stuffed with straw, said, quickly, “Oh, yes; you can save our friend, the Cowardly Lion, who is asleep in the poppy bed.” “A Lion!” cried the little Queen. “Why, he would eat us all up.” “Oh, no,” declared the Scarecrow; “this Lion is a coward.” “Really?” asked the Mouse. “He says so himself,” answered the Scarecrow, “and he would never hurt anyone who is our friend. If you will help us to save him I promise that he shall treat you all with kindness.” “Very well,” said the Queen, “we trust you. But what shall we do?” “Are there many of these mice which call you Queen and are willing to obey you?” “Oh, yes; there are thousands,” she replied. “Then"
77,55,poppy,"their queer little horses to the place where the Lion lay asleep. After a great deal of hard work, for the Lion was heavy, they managed to get him up on the truck. Then the Queen hurriedly gave her people the order to start, for she feared if the mice stayed among the poppies too long they also would fall asleep. At first the little creatures, many though they were, could hardly stir the heavily loaded truck; but the Woodman and the Scarecrow both pushed from behind, and they got along better. Soon they rolled the Lion out of the poppy bed to the green fields, where he could breathe the sweet, fresh air again, instead of the poisonous scent of the flowers. Dorothy came to meet them and thanked the little mice warmly for saving her companion from death. She had grown so fond of the big Lion she was glad he had been rescued. Then the mice were unharnessed from the truck and scampered away through the grass to their homes. The Queen of the Mice was the last to leave. “If ever you need us again,” she said, “come out into the field and call, and we shall"
78,24,poppy,"had been mowing the better part of an hour, he heard the rattle of a light cart on the road behind him. Supposing that it was his sister coming back from one of her farms, he kept on with his work. The cart stopped at the gate and a merry contralto voice called, “Almost through, Emil?” He dropped his scythe and went toward the fence, wiping his face and neck with his handkerchief. In the cart sat a young woman who wore driving gauntlets and a wide shade hat, trimmed with red poppies. Her face, too, was rather like a poppy , round and brown, with rich color in her cheeks and lips, and her dancing yellow-brown eyes bubbled with gayety. The wind was flapping her big hat and teasing a curl of her chestnut-colored hair. She shook her head at the tall youth. “What time did you get over here? That’s not much of a job for an athlete. Here I’ve been to town and back. Alexandra lets you sleep late. Oh, I know! Lou’s wife was telling me about the way she spoils you. I was going to give you a lift, if you were done.” She gathered up"
79,24,poppy,"Marie bent down and opened the oven door. A delicious hot fragrance blew out into the tidy kitchen. “My, somet’ing smell good!” She turned to Alexandra with a wink, her three yellow teeth making a brave show, “I ta-ank dat stop my yaw from ache no more!” she said contentedly. Marie took out a pan of delicate little rolls, stuffed with stewed apricots, and began to dust them over with powdered sugar. “I hope you’ll like these, Mrs. Lee; Alexandra does. The Bohemians always like them with their coffee. But if you don’t, I have a coffee-cake with nuts and poppy seeds. Alexandra, will you get the cream jug? I put it in the window to keep cool.” “The Bohemians,” said Alexandra, as they drew up to the table, “certainly know how to make more kinds of bread than any other people in the world. Old Mrs. Hiller told me once at the church supper that she could make seven kinds of fancy bread, but Marie could make a dozen.” Mrs. Lee held up one of the apricot rolls between her brown thumb and forefinger and weighed it critically. “Yust like-a fedders,” she pronounced with satisfaction. “My, a-an’t dis nice!” she"
80,82,opium,"power of choosing their time and mode of attack. Meanwhile, the lord of the beleaguered and endangered castle lay upon a bed of bodily pain and mental agony. He had not the usual resource of bigots in that superstitious period, most of whom were wont to atone for the crimes they were guilty of by liberality to the church, stupefying by this means their terrors by the idea of atonement and forgiveness; and although the refuge which success thus purchased, was no more like to the peace of mind which follows on sincere repentance, than the turbid stupefaction procured by opium resembles healthy and natural slumbers, it was still a state of mind preferable to the agonies of awakened remorse. But among the vices of Front-de-Bœuf, a hard and griping man, avarice was predominant; and he preferred setting church and churchmen at defiance, to purchasing from them pardon and absolution at the price of treasure and of manors. Nor did the Templar, an infidel of another stamp, justly characterise his associate, when he said Front-de-Bœuf could assign no cause for his unbelief and contempt for the established faith; for the Baron would have alleged that the Church sold her wares too"
81,82,narcotic,"sustained, seest thou not that Heaven has raised thee a helper and a physician, even among the most despised of the land?—Therefore, be of good courage, and trust that thou art preserved for some marvel which thine arm shall work before this people. Adieu—and having taken the medicine which I shall send thee by the hand of Reuben, compose thyself again to rest, that thou mayest be the more able to endure the journey on the succeeding day.” Ivanhoe was convinced by the reasoning, and obeyed the directions, of Rebecca. The drought which Reuben administered was of a sedative and narcotic quality, and secured the patient sound and undisturbed slumbers. In the morning his kind physician found him entirely free from feverish symptoms, and fit to undergo the fatigue of a journey. He was deposited in the horse-litter which had brought him from the lists, and every precaution taken for his travelling with ease. In one circumstance only even the entreaties of Rebecca were unable to secure sufficient attention to the accommodation of the wounded knight. Isaac, like the enriched traveller of Juvenal’s tenth satire, had ever the fear of robbery before his eyes, conscious that he would be alike accounted"
82,113,poppy,"other before but as if he knew her quite well. Mary knew nothing about boys and she spoke to him a little stiffly because she felt rather shy. “Did you get Martha’s letter?” she asked. He nodded his curly, rust-colored head. “That’s why I come.” He stooped to pick up something which had been lying on the ground beside him when he piped. “I’ve got th’ garden tools. There’s a little spade an’ rake an’ a fork an’ hoe. Eh! they are good ’uns. There’s a trowel, too. An’ th’ woman in th’ shop threw in a packet o’ white poppy an’ one o’ blue larkspur when I bought th’ other seeds.” “Will you show the seeds to me?” Mary said. She wished she could talk as he did. His speech was so quick and easy. It sounded as if he liked her and was not the least afraid she would not like him, though he was only a common moor boy, in patched clothes and with a funny face and a rough, rusty-red head. As she came closer to him she noticed that there was a clean fresh scent of heather and grass and leaves about him, almost as if"
83,113,poppy,"log and look at them,” she said. They sat down and he took a clumsy little brown paper package out of his coat pocket. He untied the string and inside there were ever so many neater and smaller packages with a picture of a flower on each one. “There’s a lot o’ mignonette an’ poppies,” he said. “Mignonette’s th’ sweetest smellin’ thing as grows, an’ it’ll grow wherever you cast it, same as poppies will. Them as’ll come up an’ bloom if you just whistle to ’em, them’s th’ nicest of all.” He stopped and turned his head quickly, his poppy -cheeked face lighting up. “Where’s that robin as is callin’ us?” he said. The chirp came from a thick holly bush, bright with scarlet berries, and Mary thought she knew whose it was. “Is it really calling us?” she asked. “Aye,” said Dickon, as if it was the most natural thing in the world, “he’s callin’ someone he’s friends with. That’s same as sayin’ ‘Here I am. Look at me. I wants a bit of a chat.’ There he is in the bush. Whose is he?” “He’s Ben Weatherstaff’s, but I think he knows me a little,” answered Mary. “Aye,"
84,113,poppy,"back home.” He sat down with his back against a tree. “I’ll call th’ robin up,” he said, “and give him th’ rind o’ th’ bacon to peck at. They likes a bit o’ fat wonderful.” Mary could scarcely bear to leave him. Suddenly it seemed as if he might be a sort of wood fairy who might be gone when she came into the garden again. He seemed too good to be true. She went slowly half-way to the door in the wall and then she stopped and went back. “Whatever happens, you—you never would tell?” she said. His poppy -colored cheeks were distended with his first big bite of bread and bacon, but he managed to smile encouragingly. “If tha’ was a missel thrush an’ showed me where thy nest was, does tha’ think I’d tell anyone? Not me,” he said. “Tha’ art as safe as a missel thrush.” And she was quite sure she was. CHAPTER XII. “MIGHT I HAVE A BIT OF EARTH?” Mary ran so fast that she was rather out of breath when she reached her room. Her hair was ruffled on her forehead and her cheeks were bright pink. Her dinner was waiting on"
85,113,poppy,"th’ sun, lookin’ so glad an’ comfortable.” They ran from one part of the garden to another and found so many wonders that they were obliged to remind themselves that they must whisper or speak low. He showed her swelling leafbuds on rose branches which had seemed dead. He showed her ten thousand new green points pushing through the mould. They put their eager young noses close to the earth and sniffed its warmed springtime breathing; they dug and pulled and laughed low with rapture until Mistress Mary’s hair was as tumbled as Dickon’s and her cheeks were almost as poppy red as his. There was every joy on earth in the secret garden that morning, and in the midst of them came a delight more delightful than all, because it was more wonderful. Swiftly something flew across the wall and darted through the trees to a close grown corner, a little flare of red-breasted bird with something hanging from its beak. Dickon stood quite still and put his hand on Mary almost as if they had suddenly found themselves laughing in a church. “We munnot stir,” he whispered in broad Yorkshire. “We munnot scarce breathe. I knowed he was mate-huntin’"
86,78,black smoke,"village street, the women and children set upon him with sticks and stones, and Tarzan of the Apes, young and savage beast of the jungle, wondered at the cruel brutality of his own kind. Sheeta, the leopard, alone of all the jungle folk, tortured his prey. The ethics of all the others meted a quick and merciful death to their victims. Tarzan had learned from his books but scattered fragments of the ways of human beings. When he had followed Kulonga through the forest he had expected to come to a city of strange houses on wheels, puffing clouds of black smoke from a huge tree stuck in the roof of one of them—or to a sea covered with mighty floating buildings which he had learned were called, variously, ships and boats and steamers and craft. He had been sorely disappointed with the poor little village of the blacks, hidden away in his own jungle, and with not a single house as large as his own cabin upon the distant beach. He saw that these people were more wicked than his own apes, and as savage and cruel as Sabor, herself. Tarzan began to hold his own kind in low esteem. Now"
87,78,black smoke,"raging for a week not far from them, but the wind still lay in the west and no danger threatened them. About noon Jane started off for a walk. She would not let Clayton accompany her. She wanted to be alone, she said, and he respected her wishes. In the house Professor Porter and Mr. Philander were immersed in an absorbing discussion of some weighty scientific problem. Esmeralda dozed in the kitchen, and Clayton, heavy-eyed after a sleepless night, threw himself down upon the couch in the living room and soon dropped into a fitful slumber. To the east the black smoke clouds rose higher into the heavens, suddenly they eddied, and then commenced to drift rapidly toward the west. On and on they came. The inmates of the tenant house were gone, for it was market day, and none was there to see the rapid approach of the fiery demon. Soon the flames had spanned the road to the south and cut off Canler’s return. A little fluctuation of the wind now carried the path of the forest fire to the north, then blew back and the flames nearly stood still as though held in leash by some master hand. Suddenly,"
88,140,opium,"who had no legs, and pushed themselves upon a wheeled platform—some who had been favored with blindness, and were led by pretty little dogs. Some less fortunate had mutilated themselves or burned themselves, or had brought horrible sores upon themselves with chemicals; you might suddenly encounter upon the street a man holding out to you a finger rotting and discolored with gangrene—or one with livid scarlet wounds half escaped from their filthy bandages. These desperate ones were the dregs of the city’s cesspools, wretches who hid at night in the rain-soaked cellars of old ramshackle tenements, in “stale-beer dives” and opium joints, with abandoned women in the last stages of the harlot’s progress—women who had been kept by Chinamen and turned away at last to die. Every day the police net would drag hundreds of them off the streets, and in the detention hospital you might see them, herded together in a miniature inferno, with hideous, beastly faces, bloated and leprous with disease, laughing, shouting, screaming in all stages of drunkenness, barking like dogs, gibbering like apes, raving and tearing themselves in delirium. CHAPTER XXIV In the face of all his handicaps, Jurgis was obliged to make the price of a"
89,140,morphine,"took Jurgis upstairs to her room, and they sat and talked. By daylight, Jurgis was able to observe that the color on her cheeks was not the old natural one of abounding health; her complexion was in reality a parchment yellow, and there were black rings under her eyes. “Have you been sick?” he asked. “Sick?” she said. “Hell!” (Marija had learned to scatter her conversation with as many oaths as a longshoreman or a mule driver.) “How can I ever be anything but sick, at this life?” She fell silent for a moment, staring ahead of her gloomily. “It’s morphine ,” she said, at last. “I seem to take more of it every day.” “What’s that for?” he asked. “It’s the way of it; I don’t know why. If it isn’t that, it’s drink. If the girls didn’t booze they couldn’t stand it any time at all. And the madame always gives them dope when they first come, and they learn to like it; or else they take it for headaches and such things, and get the habit that way. I’ve got it, I know; I’ve tried to quit, but I never will while I’m here.” “How long are you"
90,140,black smoke,"was nothing for the gatekeeper to do but send it to the person to whom it was addressed. A messenger came back to say that Jurgis should wait, and so he came inside of the gate, perhaps not sorry enough that there were others less fortunate watching him with greedy eyes. The great mills were getting under way—one could hear a vast stirring, a rolling and rumbling and hammering. Little by little the scene grew plain: towering, black buildings here and there, long rows of shops and sheds, little railways branching everywhere, bare gray cinders underfoot and oceans of billowing black smoke above. On one side of the grounds ran a railroad with a dozen tracks, and on the other side lay the lake, where steamers came to load. Jurgis had time enough to stare and speculate, for it was two hours before he was summoned. He went into the office building, where a company timekeeper interviewed him. The superintendent was busy, he said, but he (the timekeeper) would try to find Jurgis a job. He had never worked in a steel mill before? But he was ready for anything? Well, then, they would go and see. So they began a tour,"
91,22,opium,"of the sword, at the point of the bayonet; at one fell swoop; with a high hand, through thick and thin; in desperation, with a vengeance; a outrance[obs3], a toute outrance[Fr][obs3]; headlong, head foremost. Phr. furor arma ministrat[Lat]; ""blown with restless violence round about the pendent world"" [Measure for Measure]. #174. Moderation.—N. moderation, lenity &c. 740; temperateness, gentleness &c. adj.; sobriety; quiet; mental calmness &c. (inexcitability) 826[obs3]. moderating &c. v.; anaphrodisia[obs3]; relaxation, remission, mitigation, tranquilization[obs3], assuagement, contemporation[obs3], pacification. measure, juste milieu[Fr], golden mean, <gr/ariston metron/gr>[Grk]. moderator; lullaby, sedative, lenitive, demulcent, antispasmodic, carminative, laudanum; rose water, balm, poppy, opiate, anodyne, milk, opium , ""poppy or mandragora""; wet blanket; palliative. V. be -moderate &c. adj.; keep within bounds, keep within compass; sober down, settle down; keep the peace, remit, relent, take in sail. moderate, soften, mitigate, temper, accoy|; attemper[obs3], contemper[obs3]; mollify, lenify[obs3], dulcify[obs3], dull, take off the edge, blunt, obtund[obs3], sheathe, subdue, chasten; sober down, tone down, smooth down; weaken &c. 160; lessen &c. (decrease) 36; check palliate. tranquilize, pacify, assuage, appease, swag, lull, soothe, compose, still, calm, calm down, cool, quiet, hush, quell, sober, pacify, tame, damp, lay, allay, rebate, slacken, smooth, alleviate, rock to sleep, deaden, smooth, throw cold water on,"
92,22,opium,"&c. adj.; # physical sensibility, feeling, impressibility, perceptivity, aesthetics; moral sensibility &c. 822. sensation, impression; consciousness &c. (knowledge) 490. external senses. V. be sensible of &c. adj.; feel, perceive. render sensible &c. adj.; sharpen, cultivate, tutor. cause sensation, impress; excite an impression, produce an impression. Adj. sensible, sensitive, sensuous; aesthetic, perceptive, sentient; conscious &c. (aware) 490. acute, sharp, keen, vivid, lively, impressive, thin-skinned. Adv. to the quick. Phr. ""the touch'd needle trembles to the pole"" [Pope]. #376. Physical Insensibility.—N. insensibility, physical insensibility; obtuseness &c. adj.; palsy, paralysis, paraesthesia[Med], anaesthesia; sleep &c. 823; hemiplegia[obs3], motor paralysis; vegetable state; coma. anaesthetic agent, opium , ether, chloroform, chloral; nitrous oxide, laughing gas; exhilarating gas, protoxide of nitrogen[ISA:chemsubcfs]; refrigeration. V. be insensible &c. adj.; have a thick skin, have a rhinoceros hide. render insensible &c. adj.; anaesthetize[obs3], blunt, pall, obtund[obs3], benumb, paralyze; put under the influence of chloroform &c. n.; stupefy, stun. Adj. insensible, unfeeling, senseless, impercipient[obs3], callous, thick-skinned, pachydermatous; hard, hardened; case hardened; proof, obtuse, dull; anaesthetic; comatose, paralytic, palsied, numb, dead. #377. Physical Pleasure.—N. pleasure; physical pleasure, sensual pleasure, sensuous pleasure; bodily enjoyment, animal gratification, hedonism, sensuality; luxuriousness &c. adj.; dissipation, round of pleasure, titillation, gusto, creature comforts, comfort, ease; pillow &c. (support)"
93,22,opium,"drowsiness &c. adj.; nodding &c. v.; oscitation[obs3], oscitancy[obs3]; pandiculation[obs3], hypnotism, lethargy; statuvolence heaviness[obs3], heavy eyelids. sleep, slumber; sound sleep, heavy sleep, balmy sleep; Morpheus; Somnus; coma, trance, ecstasis[obs3], dream, hibernation, nap, doze, snooze, siesta, wink of sleep, forty winks, snore; hypnology[obs3]. dull work; pottering; relaxation &c. (loosening) 47; Castle of Indolence. [Cause of inactivity] lullaby, sedative, tranquilizer, hypnotic, sleeping pill, relaxant, anaesthetic, general anaesthetic &c. 174; torpedo. [person who is inactive] idler, drone, droil[obs3], dawdle, mopus[obs3]; do-little faineant[Fr], dummy, sleeping partner; afternoon farmer; truant &c. (runaway) 623: bummer|!, loafer, goldbrick, goldbicker, lounger, lazzarone[It]; lubber, lubbard[obs3]; slow coach &c. (slow.) 275; opium eater, lotus eater; slug; lag|!, sluggard, slugabed; slumberer, dormouse, marmot; waiter on Providence, fruges consumere natus[Lat]. V. be inactive &c. adj.; do nothing &c. 681; move slowly &c. 275; let the grass grow under one's feet; take one's time, dawdle, drawl, droil[obs3], lag, hang back, slouch; loll, lollop[obs3]; lounge, poke, loaf, loiter; go to sleep over; sleep at one's post, ne battre que d'une aile[Fr][obs3]. take it easy, take things as they come; lead an easy life, vegetate, swim with the stream, eat the bread of idleness; loll in the lap of luxury, loll in the lap of indolence; waste"
94,22,opium,"offending Adam[obs3]. immorality, impropriety, indecorum, scandal, laxity, looseness of morals; enphagy[obs3], dophagy[obs3], exophagy[obs3]; want of principle, want of ballast; obliquity, backsliding, infamy, demoralization, pravity[obs3], depravity, pollution; hardness of heart; brutality &c. (malevolence) 907; corruption &c. (debasement) 659; knavery &c. (improbity) 940[obs3]; profligacy; flagrancy, atrocity; cannibalism; lesbianism, Sadism. infirmity; weakness &c. adj.; weakness of the flesh, frailty, imperfection; error; weak side; foible; failing, failure; crying sin, besetting sin; defect, deficiency; cloven foot. lowest dregs of vice, sink of iniquity, Alsatian den[obs3]; gusto picaresco[It]. fault, crime; criminality &c. (guilt) 947. sinner &c. 949. [Resorts] brothel &c. 961; gambling house &c. 621; joint*, opium den, shooting gallery, crack house. V. be vicious &c. adj.; sin, commit sin, do amiss, err, transgress; misdemean oneself[obs3], forget oneself, misconduct oneself; misdo[obs3], misbehave; fall, lapse, slip, trip, offend, trespass; deviate from the line of duty, deviate from the path of virtue &c. 944; take a wrong course, go astray; hug a sin, hug a fault; sow one's wild oats. render vicious &c. adj.; demoralize, brutalize; corrupt &c. (degrade) 659. Adj. vicious[1]; sinful; sinning &c.v.; wicked, iniquitous, immoral, unrighteous, wrong, criminal; naughty, incorrect; unduteous[obs3], undutiful. unprincipled, lawless, disorderly, contra bonos mores[Lat], indecorous, unseemly, improper; dissolute, profligate, scampish; unworthy; worthless;"
95,22,opium,"[re locations where alcoholic beverages are prohibited] dry. Pythagorean; vegetarian; teetotal. Phr. appetitus rationi obediant [Lat][Cicero]; l'abstenir pour jouir c'est l'epicurisme de la raison [Fr][Rousseau]; trahit sua quemque voluptas [Lat][Vergil]. #954. Intemperance.—N. intemperance; sensuality, animalism, carnality; tragalism[obs3]; pleasure; effeminacy, silkiness; luxury, luxuriousness; lap of pleasure, lap of luxury; free living. indulgence; high living, wild living, inabstinence[obs3], self- indulgence; voluptuousness &c. adj.; epicurism, epicureanism; sybaritism; drug habit. dissipation; licentiousness &c. adj.; debauchery; crapulence[obs3]. revels, revelry; debauch, carousal, jollification, drinking bout, wassail, saturnalia, orgies; excess, too much. Circean cup. [drugs of abuse: list] bhang, hashish, marijuana, pot [coll.], hemp [coll.], grass [coll.]; opium , cocaine, morphine, heroin; LSD[abbr], lysergic acid diethylamide[Chem][Chem]; phencyclidine, angel dust, PCP; barbiturates; amphetamines, speed [coll.]. V. be intemperate &c. adj.; indulge, exceed; live well, live high, live high on the fat of the land, live it up, live high on the hog; give a loose to indulgence &c. n.; wallow in voluptuousness &c. n.; plunge into dissipation. revel; rake, live hard, run riot, sow one's wild oats; slake one's appetite, slake one's thirst; swill; pamper. Adj. intemperate,inabstinent[obs3]; sensual, self-indulgent; voluptuous, luxurious, licentious, wild, dissolute, rakish, fast, debauched. brutish, crapulous[obs3], swinish, piggish. Paphian, Epicurean, Sybaritical; bred in the lap of"
96,22,poppy,"armis[Lat], at the point of the sword, at the point of the bayonet; at one fell swoop; with a high hand, through thick and thin; in desperation, with a vengeance; a outrance[obs3], a toute outrance[Fr][obs3]; headlong, head foremost. Phr. furor arma ministrat[Lat]; ""blown with restless violence round about the pendent world"" [Measure for Measure]. #174. Moderation.—N. moderation, lenity &c. 740; temperateness, gentleness &c. adj.; sobriety; quiet; mental calmness &c. (inexcitability) 826[obs3]. moderating &c. v.; anaphrodisia[obs3]; relaxation, remission, mitigation, tranquilization[obs3], assuagement, contemporation[obs3], pacification. measure, juste milieu[Fr], golden mean, <gr/ariston metron/gr>[Grk]. moderator; lullaby, sedative, lenitive, demulcent, antispasmodic, carminative, laudanum; rose water, balm, poppy , opiate, anodyne, milk, opium, ""poppy or mandragora""; wet blanket; palliative. V. be -moderate &c. adj.; keep within bounds, keep within compass; sober down, settle down; keep the peace, remit, relent, take in sail. moderate, soften, mitigate, temper, accoy|; attemper[obs3], contemper[obs3]; mollify, lenify[obs3], dulcify[obs3], dull, take off the edge, blunt, obtund[obs3], sheathe, subdue, chasten; sober down, tone down, smooth down; weaken &c. 160; lessen &c. (decrease) 36; check palliate. tranquilize, pacify, assuage, appease, swag, lull, soothe, compose, still, calm, calm down, cool, quiet, hush, quell, sober, pacify, tame, damp, lay, allay, rebate, slacken, smooth, alleviate, rock to sleep, deaden, smooth,"
97,22,poppy,"sword, at the point of the bayonet; at one fell swoop; with a high hand, through thick and thin; in desperation, with a vengeance; a outrance[obs3], a toute outrance[Fr][obs3]; headlong, head foremost. Phr. furor arma ministrat[Lat]; ""blown with restless violence round about the pendent world"" [Measure for Measure]. #174. Moderation.—N. moderation, lenity &c. 740; temperateness, gentleness &c. adj.; sobriety; quiet; mental calmness &c. (inexcitability) 826[obs3]. moderating &c. v.; anaphrodisia[obs3]; relaxation, remission, mitigation, tranquilization[obs3], assuagement, contemporation[obs3], pacification. measure, juste milieu[Fr], golden mean, <gr/ariston metron/gr>[Grk]. moderator; lullaby, sedative, lenitive, demulcent, antispasmodic, carminative, laudanum; rose water, balm, poppy, opiate, anodyne, milk, opium, "" poppy or mandragora""; wet blanket; palliative. V. be -moderate &c. adj.; keep within bounds, keep within compass; sober down, settle down; keep the peace, remit, relent, take in sail. moderate, soften, mitigate, temper, accoy|; attemper[obs3], contemper[obs3]; mollify, lenify[obs3], dulcify[obs3], dull, take off the edge, blunt, obtund[obs3], sheathe, subdue, chasten; sober down, tone down, smooth down; weaken &c. 160; lessen &c. (decrease) 36; check palliate. tranquilize, pacify, assuage, appease, swag, lull, soothe, compose, still, calm, calm down, cool, quiet, hush, quell, sober, pacify, tame, damp, lay, allay, rebate, slacken, smooth, alleviate, rock to sleep, deaden, smooth, throw cold water on, throw a"
