,Book_ID,Keyword,Full_Context
2198,20429,opium,"a reality. He had always been checked by this desire to have first his taste of life and by the troublesome conviction that there was something unfair about seizing it in this way. Furthermore, though he could, without Barstow's discovery, have lived his week and closed it by any one of a dozen effective means, he realized that he could not trust even himself to fulfill at the end--no matter how binding the oath--so fearful a decree. A few deep draughts of joyous life might turn his head. It was as dangerous an experiment as taking the first smoke of opium , as tampering with the first injection of morphine, upon the promise of stopping there. No, before beginning he must set at work some power outside himself which should be operative even against his will; which should be as final as death itself. Until to-night this had seemed an impossibility. Now, with that chief obstruction removed, he had but to consider the ethics of the question. In arguing with Barstow he had been sincere. He believed as he had said that a man had the right to end the contract so long as he cheated no one by so doing."
2199,20429,opium,"him, a stranger, into the heart of her family affairs. It was to involve her in an intimacy from which instinctively she shrank. But pressing her close was the realization of the imminent danger threatening the boy. This was no time for quibbling--no time for nice shadings of propriety. Even if this meant a sacrifice of something of herself, she must cling to the one spar that promised a chance for her brother's safety. As Donaldson's eyes met hers, she felt ashamed that she had hesitated even long enough for these thoughts to flash through her brain. ""The boy uses opium ,"" she said without equivocation. The bare naming of the drug rolled up the curtain before the whole tragedy which had been suggested by the portrait in the library; it explained every detail of this wild night except her presence here practically alone with the crazed young man. It accounted for her objection to waiting in the drugstore; it solved the mystery of her fear of the city shadows. Had he suspected this, he would no more have allowed her to go up those stairs alone than he would have permitted her to go unescorted into the cell of a"
2200,20429,opium,"house?"" Her face brightened instantly. He seemed so decisive and sure. The fact that he was so immediately active, that he did not wait until daylight, when conditions would be best, but began the search in the face of apparent impossibility, brought her immediate confidence. She liked a man who would, without quoting the old saw, hunt for a needle in a haystack. She directed him to the telephone, and he summoned a cab. He returned with the question, ""Do you know how much money he had?"" ""Money? He had none."" ""Then,"" said Donaldson, ""won't he come back of himself? Opium is one thing for which there is no credit."" ""I 'm afraid not. He has been away before without money, and--"" She stopped as abruptly as though a hand had been placed over her mouth. Her face clouded as though from some new and half forgotten fear. She glanced swiftly at Donaldson, as though to see if he had read the ellipsis. When she spoke again it was slowly, each word with an effort. ""My pocket-book was upstairs. It is possible that he borrowed."" Donaldson knew the meaning of that. Kleptomania was a characteristic symptom. Victims of this habit had"
2201,20429,opium,"revealed Donaldson's eager eyes, his tense mouth. He carelessly snapped the burnt match to the lapel of Donaldson's coat and stooping to pick it off took occasion to whiff the latter's breath. ""The sooner we start--"" suggested Donaldson, impatiently. Saul stepped in, his two hundred pounds making the springs squeak, and sinking into a corner waited to see what he might learn from Donaldson's talk. The suspicion had crossed his mind that possibly the latter had got into some such way himself--it was over a year since he had seen him--and was taking this method to hunt up an all-night opium joint. His experience made him constantly suspicious, but unlike the regular police, a suspicion with him remained a suspicion until proven. It never gained strength merely by being in his thought. At the end of five minutes he had discarded this theory. Stopping the machine, he gave the cabby a real address in the place of the fictitious one he had first given in Donaldson's hearing. The latter's mind, supernormally alert, detected the ruse instantly. He placed a hand upon Saul's knee. ""Beefy, you didn't suspect me, did you?"" ""What the devil is the matter with you then?"" demanded Saul."
2202,20429,opium,"The cab turned into the narrow cobbled streets of Chinatown, past the dark windows, Chinese stores and restaurants, a region that, deserted now, appeared in the early morning quiet ominous rather than peaceful. Dark alleys opened out frequently--alleys which coiled like snakes past cellar entrances, noisome rears of tottering tenements, to grease-fingered doors as impassive as the stolid faces of guards who drowsed behind them asleep to all save those who knew the deadly pass-word. Paradoxical doors which shut in, instead of out, danger! But Saul knew them and they knew Saul. He knew further the haunts of beginners, where opium is high and the surroundings are fairly clean, he knew the haunts of the confirmed, where opium is cheaper and where surroundings do not matter at all. Also he knew Wun Chung, who does not smoke, but who, being rich, controls the trade and so keeps in touch with all who buy. On the way to Chung's Saul made one stop. With Donaldson at his heels, he darted down a side street, pushed open, without knocking, a dingy door, went up a flight of stairs, along a dark hallway and down another flight, where he was stopped by a shadow."
2203,20429,opium,"restaurants, a region that, deserted now, appeared in the early morning quiet ominous rather than peaceful. Dark alleys opened out frequently--alleys which coiled like snakes past cellar entrances, noisome rears of tottering tenements, to grease-fingered doors as impassive as the stolid faces of guards who drowsed behind them asleep to all save those who knew the deadly pass-word. Paradoxical doors which shut in, instead of out, danger! But Saul knew them and they knew Saul. He knew further the haunts of beginners, where opium is high and the surroundings are fairly clean, he knew the haunts of the confirmed, where opium is cheaper and where surroundings do not matter at all. Also he knew Wun Chung, who does not smoke, but who, being rich, controls the trade and so keeps in touch with all who buy. On the way to Chung's Saul made one stop. With Donaldson at his heels, he darted down a side street, pushed open, without knocking, a dingy door, went up a flight of stairs, along a dark hallway and down another flight, where he was stopped by a shadow. The big man spoke his name, and the shadow turned instantly from a guard to an obsequious"
2204,20429,opium,"and Saul strode across a narrow yard, stooping to brush beneath the stout clothes-line hung with blankets, an innocent appearing wash, which however served as an effective barrier to any one who might approach at a run. They entered the rear of a second tenement which faced a parallel street, but which, oddly enough, had no entrance to its rear rooms from the front. Another shadow rose before them only to vanish as the round red face of Saul appeared. He pushed on into a long, low-ceilinged room lined with bunks, the air heavy with the acrid dead smoke of opium . ""Light,"" demanded Saul. The sleepy proprietor brought a kerosene lamp, the chimney befouled with soot and grease. It was an old trick. These fellows protect their customers and through a sooted chimney the feeble light makes scarcely more than shadows in which it is very difficult to identify a man. Seizing the slant-eyed ghoul by the arm Saul held the lamp within an inch of the yellow face, so close that it burned. ""Don't try such fool things on me, Tong,"" he warned. ""Bring me a light."" The Chinaman squirmed in terror, and when loosed was back again in"
2205,20429,opium,"enjoyed of his costly privileges, this last imposition seemed like a grim joke. ""To the Waldorf,"" he ordered the driver with a smile. He himself climbed up on the box where he could find fresh air. At the hotel he bribed a bellboy to help him with the man to his room by way of the servant's entrance. Then he telephoned for the hotel physician, Dr. Seton. Before the doctor arrived Donaldson managed to strip the clothes from the senseless man and to roll him into bed. Then he sat down in a chair and stared at him. ""It's an opium jag,"" he explained, as soon as Dr. Seton came in, ""but that is n't the worst feature of it. I 'm tied here to him until he comes to. I can't tell you how valuable my time is to me. I want you to take the most heroic measures to get him out of it as soon as possible."" ""Very well, we 'll clear his system of the poison. But we can't be too violent. We must save his nerves."" ""Damn his nerves,"" Donaldson exclaimed. ""He doesn't deserve nerves."" The doctor glanced sharply from his patient to Donaldson himself. He"
2206,20429,opium,"read guilt, read it in the restless shifting of the eyes and in the voice dead to hope. Then he said deliberately, ""I don't believe you, Don."" ""No? Yet you 've got as much evidence against me as against Arsdale."" ""But, God A'mighty, Donaldson, why should you do such a thing?"" ""Why should the boy?"" Saul seized his arm. ""You don't tell me that you've fallen into that habit?"" ""Sit in a law-office and do nothing for three years, then--then, perhaps, you 'll understand."" Saul threw away his cigar. He studied again the thin face, the haggardness that comes of opium , the nervous fingers, the vacant shifty gaze of those on the sharp edge of sanity. Then he lighted a fresh cigar and declared quietly, ""I don't believe you!"" ""You 'll have to for the sake of those in the house. They 've been good to me in there."" His voice was as hard as black ice and as cold. He looked more like a magnetized corpse than he did a man. ""I wish,"" he continued evenly, ""I wish I might have been knocked over the head before it came to this. If I had known I had to face"
2207,20429,opium,"morning."" ""Remember where you were at that time?"" ""Why--that was the morning I went out with you!"" ""Just so,"" answered Donaldson, his eyes leveled over Saul's head. ""I hate to tell you, but--but it was necessary to do that in order to keep you away from headquarters."" Saul reached for his throat, pushing him back a step. ""You played me traitor like that?"" he demanded. ""It was part of the game,"" answered Donaldson indifferently. Saul, fearful of himself, drew back. The latter tried to reason it out. A man can change a good deal in a year, but even with opium it seemed impossible for Donaldson so to abuse a friendship. But he was checked in his recollection of the man as he had known him by the memory of that very morning. He had been suspicious even then that something was wrong. Donaldson had appeared nervous and altered. ""Donaldson,"" he burst out, ""I 'd give up my rank to be out of this mess."" He added impulsively, ""Tell me it's all a damned lie, Don!"" ""No,"" replied Donaldson, ""the sooner it's over the better. I 'm all through now."" Still Saul hesitated. But there seemed nothing left. ""Come on,"" he"
2208,20429,morphine,"this desire to have first his taste of life and by the troublesome conviction that there was something unfair about seizing it in this way. Furthermore, though he could, without Barstow's discovery, have lived his week and closed it by any one of a dozen effective means, he realized that he could not trust even himself to fulfill at the end--no matter how binding the oath--so fearful a decree. A few deep draughts of joyous life might turn his head. It was as dangerous an experiment as taking the first smoke of opium, as tampering with the first injection of morphine , upon the promise of stopping there. No, before beginning he must set at work some power outside himself which should be operative even against his will; which should be as final as death itself. Until to-night this had seemed an impossibility. Now, with that chief obstruction removed, he had but to consider the ethics of the question. In arguing with Barstow he had been sincere. He believed as he had said that a man had the right to end the contract so long as he cheated no one by so doing. All his life he had paid his way"
2209,20528,poppy,"was never too cold to thunder and never too warm to snow. A sweet yet faintly pungent odour came on the light breeze over the next field--a scent like clover, but with a slight reminiscence of the bean-flower. It arose from the yellow flower of the hop-trefoil: honey sometimes has a flavour which resembles it. The hop-trefoil is a favourite crop for sheep, but Hilary said it was too soft for horses. The poppies were not yet out in the wheat. When in full bloom some of the cottagers gather the scarlet flowers in great quantities and from them make poppy wine. This liquor has a fine colour and is very heady, and those who make it seem to think much of it. Upon the hills where furze grows plentifully the flowers are also collected, and a dye extracted from them. Ribbons can thus be dyed a bright yellow, but it requires a large quantity of the flowers. A little farther a sheep-dog looked at us from a gateway; and on coming nearer we found the shepherd busily engaged cutting the feet of his sheep one by one with a keen knife. They had got the foot-rot down in a meadow--they"
2210,20612,anodyne,"the falls. He bared his head, and repeated his _Aves_ duly. ""But all the same,"" he added, working out the train of his thoughts as he gazed across the deserted harvest-fields, impoverished by tree-stumps, to the dense forest behind the Chateau, ""let God confound the English, and New France shall belong to a new _noblesse_ that have learned, as the old will not, to lay their hands on her wealth."" CHAPTER XII. THE WHITE TUNIC. John a Cleeve lay on his bed in the guest-room of the Seigniory, listening to the sound of the distant falls. That song was his anodyne . All day he had let it lull his conscience, rousing himself irritably as from a drugged sleep to answer the questions put to him by Dominique or the priest. Dominique's questions had been few and easily answered, the most of them relating to the battle. ""A brother of mine was there beyond doubt,"" he had wound up wistfully. ""He is a bateau-man, by name Baptiste Guyon. But of course you will not know him?"" ""Ils m'ont tire pour la battue, moi,"" John had fenced him off with a feeble joke and a feeble laugh. (Why should he feel ashamed?"
2211,20697,soporific,"feel? What do we know of their capacity for enjoyment of art and music? They never have leisure or opportunity. The master is very glad to be taught by preacher, and lawyer, and novelist, that his slaves are contented and never feel any longings for a higher life. These people live lives but little higher than their cattle--are _forced_ to live so. Their hopes and aspirations are crushed out, their souls are twisted and deformed just as toil twists and deforms their bodies. They are on the same level as the city laborer. The very religion they hear is a soporific . They are taught to be content here that they may be happy hereafter. Suppose there isn't any hereafter?"" ""Oh, don't say that, please!"" Lily cried. ""But I don't _know_ that there is,"" he went on remorselessly, ""and I do know that these people are being robbed of something more than money, of all that makes life worth living. The promise of milk and honey in Canaan is all very well, but I prefer to have mine here; then I'm sure of it."" ""What can we do?"" murmured the girl. ""Do? Rouse these people for one thing; preach _discontent_, a"
2212,20714,soporific,"feel? What do we know of their capacity for enjoyment of art and music? They never have leisure or opportunity. The master is very glad to be taught by preacher, and lawyer, and novelist, that his slaves are contented and never feel any longings for a higher life. These people live lives but little higher than their cattle--are _forced_ to live so. Their hopes and aspirations are crushed out, their souls are twisted and deformed just as toil twists and deforms their bodies. They are on the same level as the city laborer. The very religion they hear is a soporific . They are taught to be content here that they may be happy hereafter. Suppose there isn't any hereafter?"" ""Oh, don't say that, please!"" Lily cried. ""But I don't _know_ that there is,"" he went on remorselessly, ""and I do know that these people are being robbed of something more than money, of all that makes life worth living. The promise of milk and honey in Canaan is all very well, but I prefer to have mine here; then I'm sure of it."" ""What can we do?"" murmured the girl. ""Do? Rouse these people for one thing; preach _discontent_, a"
2213,20929,poppy,"this eventful noon Sor Beppo, the sweep, was sitting on his doorstep in the sun, eating an onion, one of many which reposed in a vinegar bath on his knees. He was quite black, save where a three-days beard lent a gleam of snow to chaps and chin; being toothless, he was an indifferent performer upon the onion. But his hearing was as keen as his eyesight. He caught Angioletto's vivacious heeltaps upon the flags, and peered from burly brows at the smart little gentleman, cloaked, feathered, and gaudy, who looked as suitable to his dusty surroundings as a red poppy to a rubbish heap. Angioletto, stopping before him, took off his scarlet cap with a flourish. ""Well, young stabbing blade,"" said Beppo, ""and who may you be?"" ""Sir,"" replied the youth, ""I am a poet."" Beppo rubbed his shooting chin with a noise like the scraping of nutmegs. ""Well,"" said he, ""I'll not deny that it's a trade, and a lawful trade; but for my part I sweep noblemen's chimneys and am proud of it. Shake hands, poet."" They shook hands, with great cordiality on the poet's part. ""Sit down, poet,"" said Beppo. Angioletto sat on the doorstep beside him"
2214,21243,poppy,"knickerbockers and a belted jacket. ""Well!"" With a philosophical grin, she began to put them on. ""And ladies' clothes!"" cried Sissy, dragging forth a long black cape. ""'Here would I rest,'"" she chanted, draping it about her and lugubriously mimicking Professor Trask as the Recluse in ""The Cantata of the Flowers."" ""Let's do it! Let's sing 'The Flowers,'"" cried Irene, shaking herself into some Irish boy's jacket. ""Not much!"" Sissy planted herself against the door, as though physical compulsion had been threatened. ""Oh, yes, Sissy,"" begged Fom. ""Bep and I can sing the Heliotrope and Mignonette. Frank can be a Poppy , and we can double up and--"" ""I'll be the Rose,"" put in Kate, quickly. She had a much-feathered hat on her head and a crocheted lace shawl about her shoulders. [Illustration: ""'Here would I rest,' she chanted""] ""_I_'ll be the Rose."" Split, corrupted by her body's boyish environment, stretched her legs apart defiantly. ""You can't sing it; you know you can't, Kate. You never could get up to G. If I'm not the Rose--"" ""Oh, well,"" said Kate, drawing on a pair of soiled, long light gloves she had pulled out of the box, ""I'll be the Lily, then."
2215,21249,laudanum,"The night had gone. He had been through the night. The entire surface of his head was tingling. Now he would look at the martyrdom of the victim as at a natural curiosity, having no capacity left for feeling. And now his sympathy would gush forth anew, and he would cover with attentions his father, who, fiercely preoccupied with the business of obtaining breath, gave no heed to them. And now he would stand impressed, staggered, by the magnificence of the struggle. The suspense from six to seven was the longest. When would somebody come? Had the entire household taken laudanum ? He would go and rouse Maggie. No, he would not. He was too proud. At a quarter-past seven the knob of the door clicked softly. He could scarcely believe his ears. Maggie entered. Darius was easier between two crises. ""Well,"" said she tranquilly, ""how is he?"" She was tying her apron. ""Pretty bad,"" Edwin answered, with affected nonchalance. ""Nurse is a bit better. I've given her three fresh poultices since midnight. You'd better go now, hadn't you?"" ""All right. I've let the fire out."" ""I'll tell Jane to light it. She's just making some tea for you."" He went."
2216,21333,anodyne,"But it was ever his fear that his lenience for the sins and follies of his Chamberlain would some day suffer too hard a strain, and lead to that severance that in the case of old friends and familiars was his Grace's singular terror in life. The day passed heavily for Argyll. Many a time he looked out of his window into the fosse slow drifting full of snow; and though he could not from that point see the cell-door of his prisoner, his fancy did enough to feed his unhappiness. Vainly he paced his library, vainly sought the old anodyne --the blessed anodyne of books; he was consumed with impatience to consult with his wife, and she, fragile always, and fatigued by last evening's gaieties, was still asleep. He went for the twentieth time into the room where the Chamberlain was lying. The doctor, a lank, pock-pitted embodiment of mad chirurgy from books and antique herbal delusions inherited from generations of simple healers, mixed noxious stuff in a gallipot and plumed himself upon some ounces of gore drawn from his victim. Clysters he prated on; electuaries; troches; the weed that the Gael of him called _slanlus_ or “heal-all;” of unguents"
2217,21333,anodyne,"was ever his fear that his lenience for the sins and follies of his Chamberlain would some day suffer too hard a strain, and lead to that severance that in the case of old friends and familiars was his Grace's singular terror in life. The day passed heavily for Argyll. Many a time he looked out of his window into the fosse slow drifting full of snow; and though he could not from that point see the cell-door of his prisoner, his fancy did enough to feed his unhappiness. Vainly he paced his library, vainly sought the old anodyne--the blessed anodyne of books; he was consumed with impatience to consult with his wife, and she, fragile always, and fatigued by last evening's gaieties, was still asleep. He went for the twentieth time into the room where the Chamberlain was lying. The doctor, a lank, pock-pitted embodiment of mad chirurgy from books and antique herbal delusions inherited from generations of simple healers, mixed noxious stuff in a gallipot and plumed himself upon some ounces of gore drawn from his victim. Clysters he prated on; electuaries; troches; the weed that the Gael of him called _slanlus_ or “heal-all;” of unguents loathsomely compounded, but"
2218,21583,opium,"at once. They were not in sunny Italy; not under southern, cloudless skies. They were in ""The Bend,"" in Mulberry Street, and the wintry wind rattled the door as if it would say, in the language of their new home, the land of the free: ""Less music! More work! Root, hog, or die!"" Around the corner the sunbeam danced with the wind into Mott Street, lifted the blouse of a Chinaman and made it play tag with his pigtail. It used him so roughly that he was glad to skip from it down a cellar-way that gave out fumes of opium strong enough to scare even the north wind from its purpose. The soles of his felt shoes showed as he disappeared down the ladder that passed for cellar steps. Down there, where daylight never came, a group of yellow, almond-eyed men were bending over a table playing fan-tan. Their very souls were in the game, every faculty of the mind bent on the issue and the stake. The one blouse that was indifferent to what went on was stretched on a mat in a corner. One end of a clumsy pipe was in his mouth, the other held over a"
2219,21618,black smoke,"Captain's power. XXV. THE GOLD-MINERS OF HUITZILAN. As we rounded a mountain spur that extended a long way out into the lake, a deep bay opened to us; which bay ran close in to the cliffs whereby the valley was surrounded, and was at no great distance from the Barred Pass, through which we had made our entry. At the foot of the bay, built partly upon the level land near the water-side, and partly upon the steep ascent beyond, was the town of Huitzilan--whereof the most curious feature that at first was noticeable was a tall chimney, whence thick black smoke was pouring forth, that rose above a stone building of great solidity and of a very considerable size. On archæological grounds, the sight of this chimney greatly astonished me; and Rayburn, who was a very well-read man in all matters connected with his profession, was greatly astonished by it also; for the chimney obviously was a part of extensive reduction-works, and we both knew that such complete appliances for the smelting of metal, as seemed from this sign to exist here, were supposed to be the product of a high state of civilization in comparatively modern times. As for Young,"
2220,21670,black smoke,"rate they had seen us, and it was now too late to think of taking them again by surprise. They on their part had a surprise in store for us, which was greater than any we had yet experienced. We saw their ships assembling once more far down in the atmosphere beneath us, and we thought we could detect evidences of something unusual going on upon the surface of the planet. Suddenly from the ships, and from various points on the ground beneath, there rose high in the air, and carried by invisible currents in every direction, immense volumes of black smoke , or vapor, which blotted out of sight everything below them! South, north, west and east, the curtain of blackness rapidly spread, until the whole face of the planet as far as our eyes could reach, and the airships thronging under us, were all concealed from sight! Mars had played the game of the cuttlefish, which when pursued by its enemies darkens the water behind it by a sudden outgush of inky fluid and thus escapes the eye of its foe. The eyes of man had never beheld such a spectacle! Where a few minutes before the sunny face of"
2221,21670,black smoke,"lights beneath. We had made a hit. ""It's the Lake of the Sun!"" shouted the astronomer who furnished the calculation by means of which its position had been discovered. And, indeed, it was the Lake of the Sun. While the opening in the clouds made by the discharge was not wide, yet it sufficed to give us a view of a portion of the curving shore of the lake, which was ablaze with electric lights. Whether our shot had done any damage, beyond making the circular opening in the cloud curtain, we could not tell, for almost immediately the surrounding black smoke masses billowed in to fill up the hole. But in the brief glimpse we had caught sight of two or three large airships hovering in space above that part of the Lake of the Sun and its bordering city which we had beheld. It seemed to me in the brief glance I had that one ship had been touched by the discharge and was wandering in an erratic manner. But the clouds closed in so rapidly that I could not be certain. Anyhow, we had demonstrated one thing, and that was that we could penetrate the cloud shield and reach"
2222,21670,black smoke,"artillery of the enemy. Looking back it seemed the very mouth of hell from which we had escaped. The Martians did not for an instant cease their fire, even when we were far beyond their reach. With furious persistence they blazed away through the cloud curtain, and the vivid spikes of lightning shuddered so swiftly on one another's track that they were like a flaming halo of electric lances around the frowning helmet of the War Planet. But after a while they stopped their terrific sparring, and once more the immense globe assumed the appearance of a vast ball of black smoke still widely agitated by the recent disturbance, but exhibiting no opening through which we could discern what was going on beneath. Evidently the Martians believed they had finished us. At no time since the beginning of our adventure had it appeared to me quite so hopeless, reckless and mad as it seemed at present. We had suffered fearful losses, and yet what had we accomplished? We had won two fights on the asteroid, it is true, but then we had overwhelming numbers on our side. Now we were facing millions on their own ground, and our very first assault had"
2223,21723,poppy,"Retribution shall prove that the just liveth still, And its horrors and dangers our hearts can abide, That safety and honor may tread in our path; The vengeance of Heaven shall speed at our side, As we follow unwearied our mission of wrath. We are the whirlwinds that winnow the West-- We scatter the wicked like straw! We are the Nemeses, never at rest-- We are Justice, and Right, and the Law! _Margaret Ashmun._ THE BANDIT'S GRAVE 'MID lava rock and glaring sand, 'Neath the desert's brassy skies, Bound in the silent chains of death A border bandit lies. The poppy waves her golden glow Above the lowly mound; The cactus stands with lances drawn,-- A martial guard around. His dreams are free from guile or greed, Or foray's wild alarms. No fears creep in to break his rest In the desert's scorching arms. He sleeps in peace beside the trail, Where the twilight shadows play, Though they watch each night for his return A thousand miles away. From the mesquite groves a night bird calls When the western skies grow red; The sand storm sings his deadly song Above the sleeper's head. His steed has wandered to the hills And"
2224,21821,opium,"on Johnson’s body. The witness now produced the sharp wooden needle, the stem of the leaf of the coucourite palm, which he had found among Johnson’s tattooing materials, in the upper chamber of the _Hit or Miss_. This needle had been, he said, the tip of one of the arrows used for their blowpipes, by the Macoushi of Guiana. Barton also produced the Oriental silver cigarette-case, the instrument of his cheating at baccarat, which Cranley had left in the club on the evening of his detection. He showed that the case had contained a small crystal receptacle, intended to hold opium . This crystal had been broken by Cranley when he dashed down the case, in the office of Martin and Wright. But crumbs of the poison--“Woorali,” or “Ourali”--perfectly dry, remained in this réceptacle. It was thus clear that Cranley, himself a great traveller, was possessed of the rare and perilous drug. The medical evidence having been heard, and confirmed in its general bearing by various experts, and Barton having stood the test of a severe cross-examination, William Winter was called. There was a flutter in the Court, as a pale and partly paralyzed man was borne in on a kind"
2225,21821,anodyne,"then hailed another cab, and drove with his parcel to the shop of an eminent firm of chemists, again dismissing his cab. In the shop he asked for a certain substance, which it may be as well not to name, and got what he wanted in a small phial, marked _poison_. Mr. Cranley then called a third cab, gave the direction of a surgical-instrument maker’s (also eminent), and amused his leisure during the drive in removing the label from the bottle. At the surgical-instrument maker’s he complained of neuralgia, and purchased a hypodermic syringe for injecting morphine or some such anodyne into his arm. À fourth cab took him back to the house in Victoria Square, where he let himself in with a key, entered the dining-room, and locked the door. Nor was he satisfied with this precaution. After aimlessly moving chairs about for a few minutes, and prowling up and down the room, he paused and listened. What he heard induced him to stuff his pocket-handkerchief into the keyhole, and to lay the hearth-rug across the considerable chink which, as is usual, admitted a healthy draught under the bottom of the door. Then the Honorable Mr. Cranley drew down the"
2226,21821,morphine,"fine Jaffa oranges. He then hailed another cab, and drove with his parcel to the shop of an eminent firm of chemists, again dismissing his cab. In the shop he asked for a certain substance, which it may be as well not to name, and got what he wanted in a small phial, marked _poison_. Mr. Cranley then called a third cab, gave the direction of a surgical-instrument maker’s (also eminent), and amused his leisure during the drive in removing the label from the bottle. At the surgical-instrument maker’s he complained of neuralgia, and purchased a hypodermic syringe for injecting morphine or some such anodyne into his arm. À fourth cab took him back to the house in Victoria Square, where he let himself in with a key, entered the dining-room, and locked the door. Nor was he satisfied with this precaution. After aimlessly moving chairs about for a few minutes, and prowling up and down the room, he paused and listened. What he heard induced him to stuff his pocket-handkerchief into the keyhole, and to lay the hearth-rug across the considerable chink which, as is usual, admitted a healthy draught under the bottom of the door. Then the Honorable Mr."
2227,21869,opium,"book production. The galloping postboy is the most persistent figure in Cowper's landscape. He has been replaced by the motor car. Nations have arisen and fallen; a thousand writers have become popular and have ceased to be remembered. Other writers have sprung up who have made themselves immortal. Burns and Byron, Coleridge and Wordsworth, Scott and Shelley among the poets. We ask ourselves, then, what distinctly differentiates Cowper's life from that of his brothers in poetry, and I reply--his sanity. He did not indulge in vulgar amours, as did Burns and Byron; he did not ruin his moral fibre by opium , as did Coleridge; he did not shock his best friends by an over-weening egotism, as did Wordsworth; he did not spoil his life by reckless financial complications, as did Scott; or by too great an enthusiasm to beat down the world's conventions, as did Shelley. I do not here condemn any one or other of these later poets. Their lives cannot be summed up in the mistakes they made. I only urge that, as it is not good to be at warfare with your fellows, to be burdened with debts that you have to kill yourself to pay, to"
2228,21869,opium,"is a model of candid statement, treating of Crabbe's little weaknesses--and who of us has not his little weaknesses--in the most cheery possible manner. It is perhaps a small matter to tell us in one place of his father's want of ""taste,"" his insensibility to the beauty of order in his composition--that had been done by the critics before him; but he even has something to say about the philandering which characterized the old gentleman in the last years of his life, his apparent anxiety to get married again. {106} The only thing that he all but ignores is Crabbe's opium habit--a habit that came to him as a sedative from a painful complaint and inspired, as was the case with Coleridge, his more melodious utterances. Taken altogether the picture is as pleasant as it is capable and exhaustive. We see his early boyhood at Aldeburgh, his schooldays: his first period of unhappiness at Slaughden Quay, his apprenticeship near Bury St. Edmunds, where we seem to hear his master's daughters, when he reached the door, exclaim with laughter, ""La! Here's our new 'prentice."" We follow him a little higher, to the house of the Woodbridge surgeon, then through his prolonged courtship"
2229,21869,opium,"in his _Deserted Village_ had any idea other than the production of splendid phrases. Each and all of them were brilliant men of letters. Crabbe was not a brilliant man of letters, but he was a fine and a genuine poet. You will look in vain in his truest work for the lyrical and musical gift that we associate with poets who came after:--Shelley, Keats, Tennyson--poets who made Crabbe's work quite distasteful for some three generations. Crabbe it has been claimed had that gift also, to be found in ""Sir Eustace Grey"" and other verses written under the inspiration of opium , as much of Coleridge's best work was written--but it is not in these that his admirers will seek to emphasize his achievement--it is in his work which treats of The simple annals of my parish poor. _The Village_, _The Parish Register_, _The Borough_, and many of the _Tales_ bear witness to a clear vision of life as it is lived by the majority of people born into this world. I have seen criticism of Crabbe which calls him the poet who took the middle classes for his subjects, criticism which compared him with George Eliot. All this is quite"
2230,21869,opium,"a second, and Herr von Hofstetten consented to act. Rustow called upon Lassalle at the Victoria Hotel at five o'clock. At half-past six the party started for Carouge, a village in the neighbourhood of Geneva, which they reached an hour later. Lassalle was quite cheerful, and perfectly confident that he would come unharmed out of the conflict. The opponents faced one another and Racowitza wounded Lassalle, who was carried by Rustow and Dr. Seiler to a coach, and thence to the Victoria Hotel, Geneva. He suffered dreadfully both then and afterwards, and was only relieved by a plentiful use of opium . Three days later, on Wednesday, August 31, 1864, he died. Was it the chance shot of a delicate boy that killed one of the most remarkable men of the nineteenth century, or was it a planned attack upon one who loved the people? This last view was taken and is still taken by many of his followers; but it is needless to say that it has no foundation in fact. Lassalle was killed by a chance shot, and killed in a duel which had not even the doubtful justification of hatred of his opponent. ""Count me no longer as"
2231,21903,opium,"his house a year before and taken up his permanent abode with the Yorbas, but his Chinese major-domo was in charge. Magdaléna reflected that it was not necessary to bother her uncle, who had seemed ill and restless of late; the Chinaman could attend to the matter. She went downstairs and through the gardens to the adjoining house. The weeds grew high behind it; the windows were dusty; the side door at which she rang needed painting. The Chinaman answered in his own good time. He looked a little sodden; doubtless he employed much of his large leisure with the opium pipe. Magdaléna bade him follow her to her aunt's apartments. As she ascended the imposing staircase she withdrew her hand hastily from the banister. ""Why do you not keep things clean?"" she asked disgustedly. ""Whattee difflence? Nobody come,"" he replied with the philosophy of his kind. The very air was musty and dusty. The black walnut doors, closed and locked, looked like the sealed entrances to so many vaults. The sound of a rat gnawing echoed through the hollow house. It seemed what it was, this house,--the sarcophagus of a beautiful woman's youth and hopes. For a year or two"
2232,21903,poppy,"that you are as dear to Helena as you are to me. In time, perhaps we may all three live more or less together."" He was a man of humour, but he said that. She was a woman of little humour, but she laughed. XX The breathless state of Helena's affections did not interfere with her desire to lead in all things those favoured of her acquaintance. Although, in deference to Trennahan's emphatic wish, she forswore eccentricities, she taxed her fertile brain to keep Menlo Park in a whirl of excitement. ""It can't be done,"" said Rose. ""The climate has poppy dust in it instead of oxygen, but she may wake us up for a while."" She did. The bath-houses were built, and the big char-à-bancs rolled down the dusty road to Ravenswood every morning. The salt water and the sun brought out the red in the girls' hair, so the pastime promised to weather one season, at least. She gave dances and picnics on alternate weeks, and her hospitality in the matter of luncheons and dinners was unbounded. The Colonel built a bowling-alley and a proper tennis-court; in short, there was no doubt about ""The Belmonts'"" being the nucleus of"
