Book_ID,Keyword,Etext Number,Authors,LoCC,Published Year,Author Gender,Assigned_Gender,Character_Name,Verb,Role,Agency,Power,Sentiment
155,laudanum,155,"Collins, Wilkie",PR,1868,female,Female,Verinder,close,agent,1.0,1.0,0.266666666667
155,laudanum,155,"Collins, Wilkie",PR,1868,female,Female,Verinder,answer,agent,0.0,-1.0,0.333333333333
155,laudanum,155,"Collins, Wilkie",PR,1868,female,Female,Verinder,close,agent,1.0,1.0,0.266666666667
155,laudanum,155,"Collins, Wilkie",PR,1868,female,Male,Anonymous,suspect,agent,1.0,0.0,0.166666666667
155,laudanum,155,"Collins, Wilkie",PR,1868,female,Male,Anonymous,talk,agent,1.0,,0.166666666667
155,laudanum,155,"Collins, Wilkie",PR,1868,female,Male,Anonymous,become,agent,1.0,-1.0,0.0
155,laudanum,155,"Collins, Wilkie",PR,1868,female,Male,Anonymous,forget,agent,-1.0,1.0,-0.0666666666667
155,laudanum,155,"Collins, Wilkie",PR,1868,female,Male,Anonymous,keep,agent,-1.0,1.0,0.533333333333
155,laudanum,155,"Collins, Wilkie",PR,1868,female,Male,Anonymous,hold,agent,1.0,1.0,0.266666666667
155,laudanum,155,"Collins, Wilkie",PR,1868,female,Male,Anonymous,cease,agent,-1.0,1.0,-0.2
155,laudanum,155,"Collins, Wilkie",PR,1868,female,Male,Candy,refuse,theme,,-1.0,-0.0666666666667
155,laudanum,155,"Collins, Wilkie",PR,1868,female,Male,Candy,have,agent,,,0.333333333333
155,laudanum,155,"Collins, Wilkie",PR,1868,female,Male,Candy,play,agent,1.0,1.0,0.466666666667
155,laudanum,155,"Collins, Wilkie",PR,1868,female,Male,Candy,trust,agent,-1.0,-1.0,0.5
155,laudanum,155,"Collins, Wilkie",PR,1868,female,Male,Candy,have,agent,,,0.333333333333
155,laudanum,155,"Collins, Wilkie",PR,1868,female,Male,Candy,join,agent,1.0,-1.0,0.3
155,laudanum,155,"Collins, Wilkie",PR,1868,female,Male,Candy,drop,agent,1.0,1.0,0.433333333333
155,laudanum,155,"Collins, Wilkie",PR,1868,female,Male,Godfrey Ablewhite,play,agent,1.0,1.0,0.466666666667
155,laudanum,155,"Collins, Wilkie",PR,1868,female,Male,Godfrey Ablewhite,trust,agent,-1.0,-1.0,0.5
155,laudanum,155,"Collins, Wilkie",PR,1868,female,Male,Godfrey Ablewhite,have,agent,,,0.333333333333
155,laudanum,155,"Collins, Wilkie",PR,1868,female,Male,Godfrey Ablewhite,join,agent,1.0,-1.0,0.3
155,laudanum,155,"Collins, Wilkie",PR,1868,female,Male,Godfrey Ablewhite,drop,agent,1.0,1.0,0.433333333333
155,laudanum,155,"Collins, Wilkie",PR,1868,female,Male,Godfrey Ablewhite,address,agent,-1.0,0.0,0.366666666667
155,laudanum,155,"Collins, Wilkie",PR,1868,female,Male,Godfrey,get,agent,1.0,1.0,0.333333333333
155,laudanum,155,"Collins, Wilkie",PR,1868,female,Male,Godfrey,show,theme,,-1.0,0.266666666667
155,laudanum,155,"Collins, Wilkie",PR,1868,female,Male,Godfrey,wish,agent,-1.0,-1.0,0.6
155,laudanum,155,"Collins, Wilkie",PR,1868,female,Male,Godfrey,suppose,agent,0.0,0.0,0.1
155,laudanum,155,"Collins, Wilkie",PR,1868,female,Male,Godfrey,keep,theme,,-1.0,0.566666666667
155,laudanum,155,"Collins, Wilkie",PR,1868,female,Male,Godfrey,sit,agent,-1.0,,0.166666666667
155,laudanum,155,"Collins, Wilkie",PR,1868,female,Male,Godfrey,prepare,agent,1.0,1.0,0.5
155,laudanum,155,"Collins, Wilkie",PR,1868,female,Male,Godfrey,hear,agent,-1.0,-1.0,0.3
155,laudanum,155,"Collins, Wilkie",PR,1868,female,Male,Godfrey,shut,agent,1.0,1.0,0.166666666667
155,laudanum,155,"Collins, Wilkie",PR,1868,female,Male,Verinder,shut,agent,1.0,1.0,0.166666666667
155,laudanum,155,"Collins, Wilkie",PR,1868,female,Male,Verinder,suppose,agent,0.0,0.0,0.1
155,laudanum,155,"Collins, Wilkie",PR,1868,female,Male,Verinder,look,agent,0.0,0.0,0.333333333333
155,laudanum,155,"Collins, Wilkie",PR,1868,female,Male,Verinder,discover,agent,1.0,1.0,0.566666666667
155,laudanum,155,"Collins, Wilkie",PR,1868,female,Male,Verinder,hear,agent,-1.0,-1.0,0.3
155,laudanum,155,"Collins, Wilkie",PR,1868,female,Male,Verinder,suppose,agent,0.0,0.0,0.1
155,laudanum,155,"Collins, Wilkie",PR,1868,female,Male,Verinder,follow,agent,-1.0,-1.0,0.233333333333
155,laudanum,155,"Collins, Wilkie",PR,1868,female,Male,Verinder,follow,agent,-1.0,-1.0,0.233333333333
155,laudanum,155,"Collins, Wilkie",PR,1868,female,Male,Verinder,look,agent,0.0,0.0,0.333333333333
155,laudanum,155,"Collins, Wilkie",PR,1868,female,Male,Verinder,venture,agent,1.0,,
155,laudanum,155,"Collins, Wilkie",PR,1868,female,Male,Verinder,detect,agent,1.0,-1.0,0.166666666667
155,laudanum,155,"Collins, Wilkie",PR,1868,female,Male,Verinder,detect,agent,1.0,-1.0,0.166666666667
160,narcotic,160,"Chopin, Kate",PS,1899,female,Female,Arobin,mean,agent,-1.0,0.0,0.0
160,narcotic,160,"Chopin, Kate",PS,1899,female,Female,Arobin,think,agent,1.0,0.0,0.2
160,narcotic,160,"Chopin, Kate",PS,1899,female,Female,Arobin,marry,agent,1.0,0.0,0.533333333333
160,narcotic,160,"Chopin, Kate",PS,1899,female,Female,Arobin,light,agent,1.0,1.0,0.433333333333
160,narcotic,160,"Chopin, Kate",PS,1899,female,Female,Arobin,sleep,agent,-1.0,,0.533333333333
160,narcotic,160,"Chopin, Kate",PS,1899,female,Female,Arobin,embarrass,theme,,0.0,0.0666666666667
160,narcotic,160,"Chopin, Kate",PS,1899,female,Female,Arobin,take,agent,1.0,0.0,0.6
160,narcotic,160,"Chopin, Kate",PS,1899,female,Female,Arobin,feel,agent,0.0,0.0,0.366666666667
160,narcotic,160,"Chopin, Kate",PS,1899,female,Female,Arobin,ignore,agent,1.0,1.0,-0.433333333333
160,narcotic,160,"Chopin, Kate",PS,1899,female,Female,Arobin,reply,agent,-1.0,0.0,0.1
173,opium,173,"Rohmer, Sax",PR,1913,male,Male,Weymouth,say,agent,1.0,0.0,0.166666666667
173,opium,173,"Rohmer, Sax",PR,1913,male,Male,Smith,turn,agent,1.0,1.0,0.166666666667
173,opium,173,"Rohmer, Sax",PR,1913,male,Male,Smith,reply,agent,-1.0,0.0,0.1
173,opium,173,"Rohmer, Sax",PR,1913,male,Male,Smith,answer,agent,0.0,-1.0,0.333333333333
173,opium,173,"Rohmer, Sax",PR,1913,male,Male,Cadby,say,agent,1.0,0.0,0.166666666667
173,opium,173,"Rohmer, Sax",PR,1913,male,Male,Cadby,think,agent,1.0,0.0,0.2
173,opium,173,"Rohmer, Sax",PR,1913,male,Male,Cadby,find,theme,,0.0,0.466666666667
173,opium,173,"Rohmer, Sax",PR,1913,male,Male,Cadby,use,agent,1.0,1.0,0.166666666667
173,opium,173,"Rohmer, Sax",PR,1913,male,Male,Smith,say,agent,1.0,0.0,0.166666666667
173,opium,173,"Rohmer, Sax",PR,1913,male,Male,Smith,dip,agent,1.0,1.0,
173,opium,173,"Rohmer, Sax",PR,1913,male,Male,Smith,drop,agent,1.0,1.0,0.433333333333
173,opium,173,"Rohmer, Sax",PR,1913,male,Male,Smith,hold,agent,1.0,1.0,0.266666666667
173,opium,173,"Rohmer, Sax",PR,1913,male,Male,Smith,hand,theme,,-1.0,0.3
173,opium,173,"Rohmer, Sax",PR,1913,male,Male,Smith,put,agent,0.0,1.0,0.266666666667
173,opium,173,"Rohmer, Sax",PR,1913,male,Male,Nayland Smith,see,theme,,0.0,0.4
173,opium,173,"Rohmer, Sax",PR,1913,male,Male,Nayland Smith,watch,agent,0.0,1.0,0.6
173,opium,173,"Rohmer, Sax",PR,1913,male,Male,Nayland Smith,move,agent,1.0,1.0,0.133333333333
173,opium,173,"Rohmer, Sax",PR,1913,male,Female,Anonymous,climb,agent,1.0,0.0,0.366666666667
173,opium,173,"Rohmer, Sax",PR,1913,male,Female,Anonymous,cling,agent,,,
173,opium,173,"Rohmer, Sax",PR,1913,male,Female,Anonymous,come,agent,1.0,,0.3
173,opium,173,"Rohmer, Sax",PR,1913,male,Female,Anonymous,warn,theme,,-1.0,-0.0666666666667
173,opium,173,"Rohmer, Sax",PR,1913,male,Female,Anonymous,bent,agent,,,
173,opium,173,"Rohmer, Sax",PR,1913,male,Male,Fu-Manchu's,turn,agent,1.0,1.0,0.166666666667
173,opium,173,"Rohmer, Sax",PR,1913,male,Male,Fu-Manchu's,jerk,agent,,,
173,opium,173,"Rohmer, Sax",PR,1913,male,Male,Fu-Manchu's,nod,agent,1.0,,
173,opium,173,"Rohmer, Sax",PR,1913,male,Male,Fu-Manchu's,move,agent,1.0,1.0,0.133333333333
173,opium,173,"Rohmer, Sax",PR,1913,male,Male,Fu-Manchu's,make,agent,1.0,1.0,0.1
173,opium,173,"Rohmer, Sax",PR,1913,male,Male,Ratcliff Highway,pursue,agent,1.0,-1.0,0.3
173,opium,173,"Rohmer, Sax",PR,1913,male,Male,Ratcliff Highway,choose,agent,1.0,1.0,0.266666666667
173,opium,173,"Rohmer, Sax",PR,1913,male,Male,Chinaman,conceal,theme,,0.0,-0.3
173,opium,173,"Rohmer, Sax",PR,1913,male,Male,Chinaman,assume,agent,-1.0,1.0,0.233333333333
173,opium,173,"Rohmer, Sax",PR,1913,male,Male,Chinaman,dupe,theme,,,
173,opium,173,"Rohmer, Sax",PR,1913,male,Male,Chinaman,wait,agent,-1.0,-1.0,0.233333333333
173,opium,173,"Rohmer, Sax",PR,1913,male,Male,Chinaman,use,agent,1.0,1.0,0.166666666667
173,opium,173,"Rohmer, Sax",PR,1913,male,Male,Chinaman,protect,theme,,-1.0,0.733333333333
173,opium,173,"Rohmer, Sax",PR,1913,male,Male,Chinaman,assume,agent,-1.0,1.0,0.233333333333
173,opium,173,"Rohmer, Sax",PR,1913,male,Male,Chinaman,dupe,theme,,,
173,opium,173,"Rohmer, Sax",PR,1913,male,Male,Chinaman,wait,agent,-1.0,-1.0,0.233333333333
173,opium,173,"Rohmer, Sax",PR,1913,male,Male,Chinaman,use,agent,1.0,1.0,0.166666666667
173,opium,173,"Rohmer, Sax",PR,1913,male,Male,Chinaman,protect,theme,,-1.0,0.733333333333
173,opium,173,"Rohmer, Sax",PR,1913,male,Male,Chinaman,follow,theme,,1.0,0.233333333333
173,narcotic,173,"Rohmer, Sax",PR,1913,male,Male,Denby,have,agent,,,0.333333333333
173,narcotic,173,"Rohmer, Sax",PR,1913,male,Male,Denby,kill,theme,,-1.0,0.0666666666667
173,narcotic,173,"Rohmer, Sax",PR,1913,male,Male,Denby,have,agent,,,0.333333333333
173,narcotic,173,"Rohmer, Sax",PR,1913,male,Male,Fu-Manchu's,know,agent,-1.0,1.0,0.5
173,narcotic,173,"Rohmer, Sax",PR,1913,male,Male,Weymouth,struggle,agent,0.0,-1.0,
173,narcotic,173,"Rohmer, Sax",PR,1913,male,Male,Weymouth,recover,agent,1.0,0.0,0.533333333333
173,narcotic,173,"Rohmer, Sax",PR,1913,male,Male,Weymouth,cry,agent,0.0,,0.333333333333
174,opium,174,"Wilde, Oscar",PR,1890,male,Male,Henry,answer,agent,0.0,-1.0,0.333333333333
174,opium,174,"Wilde, Oscar",PR,1890,male,Male,Henry,repeat,agent,1.0,-1.0,0.366666666667
174,opium,174,"Wilde, Oscar",PR,1890,male,Male,Henry,try,agent,1.0,0.0,0.266666666667
174,opium,174,"Wilde, Oscar",PR,1890,male,Male,Henry,lose,agent,0.0,-1.0,0.1
174,opium,174,"Wilde, Oscar",PR,1890,male,Male,Basil,do,agent,1.0,1.0,
174,opium,174,"Wilde, Oscar",PR,1890,male,Male,Basil,say,agent,1.0,0.0,0.166666666667
174,opium,174,"Wilde, Oscar",PR,1890,male,Male,Basil,thrust,agent,1.0,1.0,
174,opium,174,"Wilde, Oscar",PR,1890,male,Male,Basil,strike,agent,1.0,1.0,0.5
174,opium,174,"Wilde, Oscar",PR,1890,male,Male,Basil,laugh,agent,1.0,,0.233333333333
174,opium,174,"Wilde, Oscar",PR,1890,male,Male,Basil,feel,agent,0.0,0.0,0.366666666667
174,opium,174,"Wilde, Oscar",PR,1890,male,Male,Basil,see,agent,-1.0,0.0,0.433333333333
174,opium,174,"Wilde, Oscar",PR,1890,male,Male,George,mock,theme,,-1.0,
174,opium,174,"Wilde, Oscar",PR,1890,male,Male,George,think,agent,1.0,0.0,0.2
174,opium,174,"Wilde, Oscar",PR,1890,male,Male,George,get,agent,1.0,1.0,0.333333333333
174,opium,174,"Wilde, Oscar",PR,1890,male,Male,George,look,agent,0.0,0.0,0.333333333333
174,opium,174,"Wilde, Oscar",PR,1890,male,Male,George,meet,theme,,0.0,0.166666666667
174,opium,174,"Wilde, Oscar",PR,1890,male,Male,George,heave,agent,1.0,1.0,
174,opium,174,"Wilde, Oscar",PR,1890,male,Male,George,enter,agent,1.0,1.0,0.4
174,opium,174,"Wilde, Oscar",PR,1890,male,Male,George,look,agent,0.0,0.0,0.333333333333
174,opium,174,"Wilde, Oscar",PR,1890,male,Male,George,answer,agent,0.0,-1.0,0.333333333333
174,opium,174,"Wilde, Oscar",PR,1890,male,Male,George,pay,agent,0.0,1.0,0.1
174,opium,174,"Wilde, Oscar",PR,1890,male,Male,George,add,agent,1.0,1.0,0.366666666667
174,anodyne,174,"Wilde, Oscar",PR,1890,male,Male,Anonymous,see,agent,-1.0,0.0,0.433333333333
174,anodyne,174,"Wilde, Oscar",PR,1890,male,Male,Anonymous,find,agent,0.0,0.0,0.3
174,anodyne,174,"Wilde, Oscar",PR,1890,male,Male,Anonymous,bring,theme,,-1.0,0.2
174,anodyne,174,"Wilde, Oscar",PR,1890,male,Male,Anonymous,follow,agent,-1.0,-1.0,0.233333333333
174,anodyne,174,"Wilde, Oscar",PR,1890,male,Male,Anonymous,offer,theme,,-1.0,0.5
174,anodyne,174,"Wilde, Oscar",PR,1890,male,Male,Anonymous,thank,agent,1.0,-1.0,0.666666666667
174,anodyne,174,"Wilde, Oscar",PR,1890,male,Male,Anonymous,thank,theme,,1.0,0.733333333333
174,anodyne,174,"Wilde, Oscar",PR,1890,male,Male,Anonymous,refuse,agent,1.0,1.0,0.233333333333
203,laudanum,203,"Stowe, Harriet Beecher",PS,1852,female,Female,Anonymous,stop,agent,1.0,1.0,0.0333333333333
204,opium,204,"Chesterton, G. K. (Gilbert Keith)",PR,1911,male,Male,Brown,deal,agent,1.0,1.0,0.1
204,opium,204,"Chesterton, G. K. (Gilbert Keith)",PR,1911,male,Male,Brown,insist,agent,1.0,1.0,
204,opium,204,"Chesterton, G. K. (Gilbert Keith)",PR,1911,male,Male,Choking,insist,agent,1.0,1.0,
204,opium,204,"Chesterton, G. K. (Gilbert Keith)",PR,1911,male,Male,Choking,get,agent,1.0,1.0,0.333333333333
204,opium,204,"Chesterton, G. K. (Gilbert Keith)",PR,1911,male,Male,Choking,go,agent,0.0,0.0,0.133333333333
204,opium,204,"Chesterton, G. K. (Gilbert Keith)",PR,1911,male,Male,Choking,tumble,agent,1.0,,
204,opium,204,"Chesterton, G. K. (Gilbert Keith)",PR,1911,male,Male,Choking,sleep,agent,-1.0,,0.533333333333
204,opium,204,"Chesterton, G. K. (Gilbert Keith)",PR,1911,male,Male,Choking,keep,agent,-1.0,1.0,0.533333333333
204,opium,204,"Chesterton, G. K. (Gilbert Keith)",PR,1911,male,Male,Brown,guide,agent,1.0,1.0,0.166666666667
204,opium,204,"Chesterton, G. K. (Gilbert Keith)",PR,1911,male,Male,Brown,seem,agent,-1.0,,0.133333333333
204,opium,204,"Chesterton, G. K. (Gilbert Keith)",PR,1911,male,Male,Brown,speak,agent,1.0,,0.7
204,opium,204,"Chesterton, G. K. (Gilbert Keith)",PR,1911,male,Male,Brown,live,agent,0.0,0.0,0.466666666667
204,opium,204,"Chesterton, G. K. (Gilbert Keith)",PR,1911,male,Male,Brown,guess,agent,-1.0,0.0,0.266666666667
204,opium,204,"Chesterton, G. K. (Gilbert Keith)",PR,1911,male,Male,Brown,have,agent,,,0.333333333333
204,opium,204,"Chesterton, G. K. (Gilbert Keith)",PR,1911,male,Male,Brown,have,agent,,,0.333333333333
233,morphine,233,"Dreiser, Theodore",PS,1900,male,Male,Anonymous,say,agent,1.0,0.0,0.166666666667
233,morphine,233,"Dreiser, Theodore",PS,1900,male,Male,Anonymous,look,agent,0.0,0.0,0.333333333333
233,morphine,233,"Dreiser, Theodore",PS,1900,male,Male,Anonymous,get,agent,1.0,1.0,0.333333333333
233,morphine,233,"Dreiser, Theodore",PS,1900,male,Male,Anonymous,ascend,agent,1.0,-1.0,
233,morphine,233,"Dreiser, Theodore",PS,1900,male,Male,Anonymous,trouble,theme,,-1.0,0.1
233,morphine,233,"Dreiser, Theodore",PS,1900,male,Male,Anonymous,become,agent,1.0,-1.0,0.0
233,morphine,233,"Dreiser, Theodore",PS,1900,male,Male,Anonymous,do,agent,1.0,1.0,
233,morphine,233,"Dreiser, Theodore",PS,1900,male,Male,Anonymous,stand,agent,0.0,,0.266666666667
233,morphine,233,"Dreiser, Theodore",PS,1900,male,Male,Anonymous,try,agent,1.0,0.0,0.266666666667
233,morphine,233,"Dreiser, Theodore",PS,1900,male,Male,Anonymous,come,agent,1.0,,0.3
233,morphine,233,"Dreiser, Theodore",PS,1900,male,Male,Anonymous,carry,theme,,-1.0,0.2
238,opium,238,"Webster, Jean",PZ; PS,1915,female,Male,John Grier's,make,agent,1.0,1.0,0.1
238,opium,238,"Webster, Jean",PZ; PS,1915,female,Male,John Grier's,hear,agent,-1.0,-1.0,0.3
242,opium,242,"Cather, Willa",PS,1918,female,Male,Samson,feel,agent,0.0,0.0,0.366666666667
242,opium,242,"Cather, Willa",PS,1918,female,Male,Samson,pause,agent,-1.0,,0.333333333333
242,opium,242,"Cather, Willa",PS,1918,female,Male,Samson,want,agent,-1.0,-1.0,0.166666666667
242,opium,242,"Cather, Willa",PS,1918,female,Male,Samson,whirl,agent,1.0,1.0,
242,opium,242,"Cather, Willa",PS,1918,female,Male,Samson,have,agent,,,0.333333333333
242,opium,242,"Cather, Willa",PS,1918,female,Male,Samson,give,theme,,-1.0,0.233333333333
242,opium,242,"Cather, Willa",PS,1918,female,Male,Samson,lead,theme,,-1.0,0.166666666667
242,opium,242,"Cather, Willa",PS,1918,female,Male,Samson,have,agent,,,0.333333333333
242,opium,242,"Cather, Willa",PS,1918,female,Male,Samson,repeat,agent,1.0,-1.0,0.366666666667
242,opium,242,"Cather, Willa",PS,1918,female,Male,Samson,strike,agent,1.0,1.0,0.5
242,opium,242,"Cather, Willa",PS,1918,female,Male,Samson,lose,agent,0.0,-1.0,0.1
242,opium,242,"Cather, Willa",PS,1918,female,Male,Samson,bring,agent,1.0,1.0,0.233333333333
242,opium,242,"Cather, Willa",PS,1918,female,Male,Samson,wear,agent,1.0,1.0,0.433333333333
242,opium,242,"Cather, Willa",PS,1918,female,Male,Samson,learn,agent,0.0,-1.0,0.6
244,opium,244,"Doyle, Arthur Conan",PR,1887,male,Male,Anonymous,say,agent,1.0,0.0,0.166666666667
244,opium,244,"Doyle, Arthur Conan",PR,1887,male,Male,Anonymous,acquire,agent,1.0,1.0,0.533333333333
244,opium,244,"Doyle, Arthur Conan",PR,1887,male,Male,Anonymous,possess,agent,0.0,1.0,0.333333333333
244,opium,244,"Doyle, Arthur Conan",PR,1887,male,Male,Anonymous,show,agent,1.0,1.0,0.3
244,opium,244,"Doyle, Arthur Conan",PR,1887,male,Male,Anonymous,receive,agent,-1.0,-1.0,0.3
244,opium,244,"Doyle, Arthur Conan",PR,1887,male,Male,Anonymous,appear,agent,1.0,,0.233333333333
244,narcotic,244,"Doyle, Arthur Conan",PR,1887,male,Male,Anonymous,take,theme,,0.0,0.5
244,narcotic,244,"Doyle, Arthur Conan",PR,1887,male,Male,Anonymous,seize,theme,,-1.0,-0.0333333333333
244,narcotic,244,"Doyle, Arthur Conan",PR,1887,male,Male,Anonymous,lie,agent,1.0,,0.0
244,narcotic,244,"Doyle, Arthur Conan",PR,1887,male,Male,Anonymous,suspect,theme,,0.0,-0.466666666667
244,narcotic,244,"Doyle, Arthur Conan",PR,1887,male,Male,Anonymous,seem,agent,-1.0,,0.133333333333
245,morphine,245,"Twain, Mark",PS,1883,male,Male,Anonymous,come,agent,1.0,,0.3
245,morphine,245,"Twain, Mark",PS,1883,male,Male,Anonymous,possess,theme,,-1.0,0.366666666667
245,morphine,245,"Twain, Mark",PS,1883,male,Male,Anonymous,tear,agent,1.0,1.0,0.0
245,morphine,245,"Twain, Mark",PS,1883,male,Male,Anonymous,give,theme,,-1.0,0.233333333333
245,morphine,245,"Twain, Mark",PS,1883,male,Male,Anonymous,quiet,theme,,-1.0,
245,morphine,245,"Twain, Mark",PS,1883,male,Male,Anonymous,take,agent,1.0,0.0,0.6
245,morphine,245,"Twain, Mark",PS,1883,male,Male,Anonymous,say,agent,1.0,0.0,0.166666666667
245,morphine,245,"Twain, Mark",PS,1883,male,Male,Anonymous,die,agent,-1.0,,0.3
245,morphine,245,"Twain, Mark",PS,1883,male,Male,Anonymous,take,agent,1.0,0.0,0.6
245,morphine,245,"Twain, Mark",PS,1883,male,Male,Anonymous,suspect,agent,1.0,0.0,0.166666666667
245,morphine,245,"Twain, Mark",PS,1883,male,Male,Anonymous,cease,agent,-1.0,1.0,-0.2
245,morphine,245,"Twain, Mark",PS,1883,male,Male,Anonymous,take,agent,1.0,0.0,0.6
245,morphine,245,"Twain, Mark",PS,1883,male,Male,Anonymous,tempt,theme,,-1.0,
245,morphine,245,"Twain, Mark",PS,1883,male,Male,Anonymous,master,agent,,,
268,opium,268,"Norris, Frank",PS,1901,male,Male,Presley,see,agent,-1.0,0.0,0.433333333333
268,opium,268,"Norris, Frank",PS,1901,male,Male,Presley,stop,agent,1.0,1.0,0.0333333333333
268,opium,268,"Norris, Frank",PS,1901,male,Male,Presley,see,agent,-1.0,0.0,0.433333333333
283,anodyne,283,"Wharton, Edith",PS,1912,female,Female,Viner,brood,agent,-1.0,,
283,anodyne,283,"Wharton, Edith",PS,1912,female,Female,Viner,save,theme,,-1.0,0.6
283,anodyne,283,"Wharton, Edith",PS,1912,female,Female,Viner,give,theme,,-1.0,0.233333333333
283,anodyne,283,"Wharton, Edith",PS,1912,female,Female,Viner,seek,agent,1.0,-1.0,0.333333333333
283,anodyne,283,"Wharton, Edith",PS,1912,female,Female,Viner,seek,theme,,1.0,0.366666666667
283,anodyne,283,"Wharton, Edith",PS,1912,female,Female,Viner,tell,theme,,0.0,0.3
283,anodyne,283,"Wharton, Edith",PS,1912,female,Female,Viner,give,agent,1.0,1.0,0.4
283,anodyne,283,"Wharton, Edith",PS,1912,female,Female,Viner,perforce,agent,,,
283,anodyne,283,"Wharton, Edith",PS,1912,female,Female,Viner,despatch,agent,,,
283,anodyne,283,"Wharton, Edith",PS,1912,female,Female,Viner,despatch,theme,,,
283,anodyne,283,"Wharton, Edith",PS,1912,female,Female,Viner,receive,theme,,1.0,0.433333333333
283,anodyne,283,"Wharton, Edith",PS,1912,female,Female,Viner,appear,agent,1.0,,0.233333333333
284,soporific,284,"Wharton, Edith",PS,1905,female,Female,Anonymous,need,agent,-1.0,-1.0,0.366666666667
284,soporific,284,"Wharton, Edith",PS,1905,female,Female,Anonymous,consider,agent,-1.0,0.0,0.266666666667
284,soporific,284,"Wharton, Edith",PS,1905,female,Female,Anonymous,have,agent,,,0.333333333333
284,soporific,284,"Wharton, Edith",PS,1905,female,Female,Anonymous,raise,agent,1.0,1.0,0.233333333333
284,soporific,284,"Wharton, Edith",PS,1905,female,Female,Anonymous,blow,agent,1.0,,0.2
284,soporific,284,"Wharton, Edith",PS,1905,female,Female,Anonymous,lie,agent,1.0,,0.0
284,soporific,284,"Wharton, Edith",PS,1905,female,Female,Anonymous,know,agent,-1.0,1.0,0.5
284,soporific,284,"Wharton, Edith",PS,1905,female,Female,Anonymous,feel,agent,0.0,0.0,0.366666666667
286,morphine,286,"Stratton-Porter, Gene",PS,1913,female,Female,Miss Amelia,ask,theme,,1.0,0.2
286,morphine,286,"Stratton-Porter, Gene",PS,1913,female,Female,Miss Amelia,say,agent,1.0,0.0,0.166666666667
286,morphine,286,"Stratton-Porter, Gene",PS,1913,female,Female,Miss Amelia,ask,agent,1.0,-1.0,0.166666666667
286,morphine,286,"Stratton-Porter, Gene",PS,1913,female,Female,Miss Amelia,keep,agent,-1.0,1.0,0.533333333333
286,morphine,286,"Stratton-Porter, Gene",PS,1913,female,Female,Miss Amelia,keep,theme,,-1.0,0.566666666667
290,opium,290,"Doyle, Arthur Conan",PR,1881,male,Male,Anonymous,give,agent,1.0,1.0,0.4
290,opium,290,"Doyle, Arthur Conan",PR,1881,male,Male,Anonymous,have,agent,,,0.333333333333
290,opium,290,"Doyle, Arthur Conan",PR,1881,male,Male,Anonymous,bring,agent,1.0,1.0,0.233333333333
290,opium,290,"Doyle, Arthur Conan",PR,1881,male,Male,Anonymous,pour,agent,1.0,1.0,0.333333333333
290,opium,290,"Doyle, Arthur Conan",PR,1881,male,Male,Anonymous,bring,theme,,-1.0,0.2
290,opium,290,"Doyle, Arthur Conan",PR,1881,male,Male,Anonymous,cure,agent,1.0,1.0,
290,opium,290,"Doyle, Arthur Conan",PR,1881,male,Male,Anonymous,make,agent,1.0,1.0,0.1
