snippet_id,Book_ID,Keyword,Full_Context,topic_0,topic_1,topic_2,topic_3,dominant_topic,dominant_topic_weight
1151,14376,morphine,"I ought to run to her; it seemed almost I could hear her calling on me to save her from some horrible fate. So I tell Stella yes, she's by far the finest rider in the whole Kulanche Valley, and she ought to get anything she wants with that suit on, and then I beat it quick over to the Ezra Button house where Hetty boards. ""You can laugh all you want to, but that hunch of mine was the God's truth. Hetty was in the gravest danger she'd faced since one time in early infancy when she got give morphine for quinine. What made it more horrible, she hadn't the least notion of her danger. Quite the contrary. ""'Thank the stars I've come in time!' I gasps as I rushes in on her, for there's the poor girl before her mirror in a pair of these same Non Plush Ultras and looking as pleased with herself as if she had some reason to be. ""'Back into your skirts quick!' I says. 'I'm a strong woman and all that, but still I can be affected more than you'd think.' ""Poor Hetty stutters and turns red and her chin begins to quiver,",0.0039033648668796253,0.003774781755813186,0.9885380516386478,0.003783801738659257,2,0.9885380516386478
1152,14394,opium,"old people who could vaguely recall them. He saw entries in the hospital records made by his father's hand. He stood by his mother's grave. As for his father's grave, if he had one, it was like that of Moses, on some lonely Nebo in Hupeh known to God alone. In the compound Davenant saw the spot on which his father's simple house had stood--the house in which he himself was born--though a wing of the modern hospital now covered it. It was a relief to him to find that, except for the proximity of the lepers' ward and the opium refuge, the place, with its trim lawns, its roses, its clematis, its azaleas, its wistaria, had the sweetness of an English rectory garden. He liked to think that Corinna Meecham had been able to escape from her duties in the crowded, fetid, multi-colored city right outside the gates to something like peace and decency within these quiet walls. He was not a born traveler; still less was he an explorer. At the end of three days he was glad to take leave of his hosts at the hospital, and turn his launch down the river toward the civilization of Shanghai.",0.0039288940505261055,0.11155196802903329,0.8805606010121927,0.003958536908247925,2,0.8805606010121927
1153,14396,morphine,"she's a mother--in spirit--but her body has never borne a child. And that makes it worse--because it makes her more intense. It isn't natural, you see."" A little later he rose to go. ""By the way,"" he said, at the door, ""there's something I meant to tell her upstairs--about a poor devil she has on her mind. A chap named Berry--dying--lungs. She asked me to go and see him."" ""Yes?"" ""I found it was only a matter of days."" The tragic pity in Baird's quiet voice was so deep as barely to be heard. ""So I shot him full of morphine . He won't wake up. Please tell her that."" Tall, ungainly, motionless, he loomed there in the doorway. With a little shrug and a smile he turned and went slowly out of the house. CHAPTER XIII Deborah's recovery was rapid and determined. The next night she was sitting up and making light of her illness. On the third day she dismissed her nurse, and when her father came home from his office he found gathered about her bed not only her stenographer but both her assistant principals. He frowned severely and went to his room, and a few minutes later",0.0032667197031764884,0.003338988483220211,0.9900150268036346,0.003379265009968674,2,0.9900150268036346
1154,14406,opium,"easy to answer; but he's a man you want to be friends with if you stay near the settlement. Teaches farming to tenderfoot young Englishmen and Americans; finds them land and stock to start with--and makes a mighty good thing out of it. Goes to Montreal now and then, but whether it's to look up fresh suckers is more than I know."" ""We met a fellow named Clarke at the Windsor not long ago. What's he like?"" When Gardner described him, Harding frowned. ""That's the man,"" he said. ""Then I can't see what he was doing at the Windsor; an opium joint would have been more in his line."" ""Does the fellow live at Sweetwater?"" Blake asked. ""Has a farm--and runs it well--about three miles back; but he's away pretty often in the North, and at a settlement on the edge of the bush country. Don't know what he does there, and they're a curious crowd--Dubokars, Russians of sorts, I guess."" Blake had seen the Dubokars in other parts of Canada and had found them an industrious people, leading, from religious convictions, a remarkably primitive life. There were, however, fanatics among them, and he understood that these now and then led",0.027979107821112494,0.003678458487624259,0.9647225995262294,0.003619834165033772,2,0.9647225995262294
1155,14409,opium,"run away?"" asked Catherine. ""Because then he would think it his duty to run,"" said Esther, ""and I don't want to be run away from. Would you like to have the world think you were jilted?"" ""How you do torture your poor brain!"" said Catherine pityingly. ""There! Go to bed now! It is long past midnight. To-morrow I will run you off, and you never shall go to church any more."" Esther was really in a way to alarm her friends. She went to bed as Catherine advised, but her sleep was feverish, as though she had dieted herself on opium . She acted over and over again the scene that lay before her, until her brain felt physically weary, as though it had run all night round and round its narrow chamber. Her head was so tired in the morning that it was a relief to get up and face real life. She dressed herself with uncommon care. She meant to keep her crown even though she threw away her kingdom, and though she should lose a husband, she intended to hold fast her lover. Women have the right to this coquetry with fate. Iphigenia herself, when the priests, who",0.0032979847101624955,0.003301775527145491,0.990036699471492,0.0033635402911998758,2,0.990036699471492
1156,14469,laudanum,"Wyndham's liabilities by handing his own open cheques, not to the creditors, not to any one representing them, but to a country attorney who has succeeded him in the charge of the debts and affairs, and whom he knows to be a sharp practitioner and suspects to be a scoundrel. The inhuman uncle and the licentious duke are mere cardboard characters: and the featherheaded Lisa talks and behaves like a mixture of the sprightly heroines of Richardson (for whom Lady Mary most righteously prescribed a sound whipping) and the gushing heroines of Lady Morgan. There is too much chaise-and-four and laudanum -bottle; too much moralising; too much of a good many other things. And yet, somehow or other, there are also things very rarely to be found in any novel--even taking in Bulwer and the serious part of Dickens--up to the date. The scene between Danby and his mother, in the poky house in Charlotte Street, when she discovers that he has been giving a hundred-pound cheque to a young lady is impressingly good: it is not absolutely unsuggestive of what Thackeray was just doing, and really not far from what Trollope was not for some years to do. There are",0.005122702563435168,0.0052786695065477,0.9843501966024428,0.005248431327574178,2,0.9843501966024428
1157,14476,opium,"Times_. ""Of his [Mr. Moore's] sincerity, of his courage, and of his candour there can be no doubt.... One of the most interesting writers on art that we have.""--_Pall Mall Gazette_. THE SCOTT LIBRARY. Cloth, Uncut Edges, Gilt Top. Price 1s. 6d. per Volume. VOLUMES ALREADY ISSUED 1 Malory's Romance of King Arthur and the Quest of the Holy Grail. Edited by Ernest Rhys. 2 Thoreau's Walden. With Introductory Note by Will H. Dircks. 3 Thoreau's ""Week."" With Prefatory Note by Will H. Dircks. 4 Thoreau's Essays. Edited, with an Introduction, by Will H. Dircks. 5 Confessions of an English Opium -Eater, etc. By Thomas De Quincey. With Introductory Note by William Sharp. 6 Landor's Imaginary Conversations. Selected, with Introduction, by Havelock Ellis. 7 Plutarch's Lives (Langhorne). With Introductory Note by B. J. Snell, M.A. 8 Browne's Religio Medici, etc. With Introduction by J. Addington Symonds. 9 Shelley's Essays and Letters. Edited, with Introductory Note, by Ernest Rhys. 10 Swift's Prose Writings. Chosen and Arranged, with Introduction, by Walter Lewin. 11 My Study Windows. By James Russell Lowell. With Introduction by R, Garnett, LL.D. 12 Lowell's Essays on the English Poets. With a new Introduction by Mr. Lowell. 13 The Biglow",0.9888430438975607,0.003753055845134548,0.0037515645477444095,0.0036523357095602682,0,0.9888430438975607
1158,14476,laudanum,"German attain a high place in the history of the modern intellectual movement in Europe, it will be primarily due to Browning's championship. But of course the extent or shallowness of Paracelsus' claim is a matter of quite secondary interest. We are concerned with the poet's presentment of the man--of that strange soul whom he conceived of as having anticipated so far, and as having focussed all the vagrant speculations of the day into one startling beam of light, now lambently pure, now lurid with gross constituents.[9] [Footnote 9: Paracelsus has two particular claims upon our regard. He gave us laudanum , a discovery of incalculable blessing to mankind. And from his fourth baptismal name, which he inherited from his father, we have our familiar term, 'bombast.' Readers interested in the known facts concerning the ""master-mind, the thinker, the explorer, the creator,"" the forerunner of Mesmer and even of Darwin and Wallace, who began life with the sounding appellation ""Philippus Aureolus Theophrastus Bombastus ab Hohenheim,"" should consult Browning's own learned appendical note, and Mr. Berdoe's interesting essay in the Browning Society Papers, No. xlix.] Paracelsus, his friends Festus and his wife Michal, and Aprile, an Italian poet, are the characters who",0.003917553114970828,0.2818627662320196,0.6433492076945532,0.07087047295845657,2,0.6433492076945532
1159,14486,opium,"men of florid complexions and an accent which hardens its g's and sharpens its s's, might very plausibly be a part of his gathering of legitimate news of international import. Though Johnny rather doubted its legitimacy, he had no doubt whatever of its world-wide importance. Certain nations were at war--and he was no fool, once he stopped dreaming long enough to think logically. Those packages bothered him more than the florid gentlemen, however. At first he suspected smuggling, or something like that. But gun-running, that staple form of border lawbreaking, did not fit into any part of Cliff's activities, though opium might. But when he had made an excuse for handling one or two of the packages, they routed the opium theory. They were flat and loosely solid, as packages of paper would be. Not state documents such as melodramas use to keep the villains sweating--they did not come in reams, so far as Johnny knew. He could think of no other papers that would need smuggling into or out of a country as free as ours where freedom of the press has become a watchword; yet the idea persisted stubbornly that those were packages of paper which he had managed",0.004510446938335433,0.5313550560624009,0.4593868737445207,0.004747623254743114,1,0.5313550560624009
1160,14486,opium,"part of his gathering of legitimate news of international import. Though Johnny rather doubted its legitimacy, he had no doubt whatever of its world-wide importance. Certain nations were at war--and he was no fool, once he stopped dreaming long enough to think logically. Those packages bothered him more than the florid gentlemen, however. At first he suspected smuggling, or something like that. But gun-running, that staple form of border lawbreaking, did not fit into any part of Cliff's activities, though opium might. But when he had made an excuse for handling one or two of the packages, they routed the opium theory. They were flat and loosely solid, as packages of paper would be. Not state documents such as melodramas use to keep the villains sweating--they did not come in reams, so far as Johnny knew. He could think of no other papers that would need smuggling into or out of a country as free as ours where freedom of the press has become a watchword; yet the idea persisted stubbornly that those were packages of paper which he had managed to take in his hands. As a pleasing relief from useless cogitation on the subject, Johnny took his bank roll",0.004081360347959259,0.4599205773463946,0.5317276460444068,0.004270416261239443,2,0.5317276460444068
1161,14506,opium,"As though her collar was suddenly too tight she rammed her finger down between her stiff white neck-band and her soft white throat. ""He was a--New York doctor!"" she hastened somewhat airily to explain. ""Gee! But he was a swell! And he was spending his summer holiday up in the same Maine town where I was tending soda fountain. And he used to drop into the drug-store, nights, after cigars and things. And he used to tell me stories about the drugs and things, sitting up there on the counter swinging his legs and pointing out this and that,--quinine, ipecac, opium , hasheesh,--all the silly patent medicines, every sloppy soothing syrup! Lordy! He knew 'em as though they were people! Where they come from! Where they're going to! Yarns about the tropics that would kink the hair along the nape of your neck! Jokes about your own town's soup-kettle pharmacology that would make you yell for joy! Gee! But the things that man had seen and known! Gee! But the things that man could make you see and know! And he had an automobile,"" she confided proudly. ""It was one of those billion dollar French cars. And I lived just round",0.1838661823788571,0.050762135080389216,0.7616658405999788,0.003705841940774939,2,0.7616658405999788
1162,14527,anodyne,"all arter breakfast in the marnin'."" ""So I will then; an' take it right away to the auctioneer the minute after."" He put his papers away in the drawer of the kitchen table and retired. Uneasy sleep presently overtook him and long he tossed and turned, murmuring of his astonishment at his own powers with a pen. His impetuosity carried the ruined man forward with sufficient speed over the dark bitterness of failure confessed, failure advertised, failure proclaimed in print throughout the confines of his little world. He suffered much, and the wide-spread sympathy of friends and acquaintance proved no anodyne but rather the reverse. He hated to see eyes grow grave and mouths serious upon his entry; he yearned to turn his back against Chagford and resume the process of living in a new environment. Temporary troubles vexed him more than the supreme disaster of his failure. Mr. Bambridge made considerable alterations in his cherished lucubration; and when the advertisement appeared in print, it looked mean and filled but a paltry space. People came up before the sale to examine the goods, and Phoebe, after two days of whispered colloquies upon her cherished property, could bear it no longer, and",0.0032837152220474898,0.003343167369466922,0.9900951049981761,0.0032780124103095045,2,0.9900951049981761
1163,14540,narcotic,"knew it was what you would like. Men can talk these things over best by themselves, and Holham can tell you everything that happened--since you went away. It will be a dreary story, I'm afraid, but you will want to hear it all. It was a nightmare time, but now one sees it in a calmer perspective."" ""I feel in a nightmare still,"" said Yeovil. ""We all felt like that,"" said Cicely, rather with the air of an elder person who tells a child that it will understand things better when it grows up; ""time is always something of a narcotic you know. Things seem absolutely unbearable, and then bit by bit we find out that we are bearing them. And now, dear, I'll fill up your notification paper and leave you to superintend your unpacking. Robert will give you any help you want."" ""What is the notification paper?"" asked Yeovil. ""Oh, a stupid form to be filled up when any one arrives, to say where they come from, and their business and nationality and religion, and all that sort of thing. We're rather more bureaucratic than we used to be, you know."" Yeovil said nothing, but into the sallow greyness",0.004139929548805612,0.004161516694782204,0.9875642368944382,0.004134316861974002,2,0.9875642368944382
1164,14605,narcotic,"make me not so miserable She has a sweetheart at Rodchurch. They all have their boys if you believe their talk. ""And all the marks at the end are the sweet kisses I give my boy. For you are my boy now--my own secret one, and I am your loving girl ""Norah."" She was thinking only of him; she wanted no one younger and handsomer; in her eyes and thoughts he was not old: he was her boy. Those words had a terrible effect upon him. They entered his blood as if they had been an injection of some sweetly narcotic drug; thy lanced deep into his bowels as if they had been a surgeon's knife; they made him like a half-anesthetized patient who at the same time dreams of paradise and feels that he is bleeding to death. ""You are my boy ... and I am your loving girl."" He moved from the gate, hurried along the dusty road, and entered Hadleigh Wood at the first footpath. As he got over the stile he was saying to himself, ""This letter finishes me. I can't go on with it after this. I'm done for."" Then, as he walked in the cool",0.026875828916685936,0.004544758631732935,0.9639070566066682,0.00467235584491293,2,0.9639070566066682
1165,14645,laudanum,"her turn, ""That is Mrs. Colman, I believe. Senator Colman's child wife."" She added what was in her thoughts, ""I understand that the society people here have taken her up."" ""Yes. She has become a conspicuous figure in Washington. I remember her, Mrs. Lyons, when she was Addie Farr--before she married Congressman Polsen of Kentucky. She was a dashing looking girl in those days, with her black eyes and black ringlets. I remember she had a coltish way of tossing her head. The story is that when she accepted Polsen another Kentuckian--a young planter--who was in love with her, drank laudanum . Now, as you say, she is being taken up socially, and her husband, the Senator, is very proud of her success. After all, if a woman is ambitious and has tact, what can she ask better than to be the wife of a United States Senator?"" He paused a moment, then, with a gallant sidelong glance at his companion, resumed in a concise whisper, which had the effect of a disclosure, ""Prophecies, especially political prophecies, are dangerous affairs, but it seems to me not improbable that before many years have passed the wife of Senator Lyons will be equally",0.004282391483963373,0.07847214360561543,0.912953561849929,0.004291903060492196,2,0.912953561849929
1166,14712,opium,"larger in him, but he knew that he had the creature in hand. He was its master, and only on rare occasions did he permit himself to gratify its demands, feeding its abominable hunger from that part of him which he knew to be the purest, the cleanest, and the best. Three years passed in this fashion. Chapter Three Vandover had decided at lunch that day that he would not go back to work at his studio in the afternoon, but would stay at home instead and read a very interesting story about two men who had bought a wrecked opium ship for fifty thousand dollars, and had afterward discovered that she contained only a few tins of the drug. He was curious to see how it turned out; the studio was a long way downtown, the day was a little cold, and he felt that he would enjoy a little relaxation. Anyhow, he meant to stay at home and put in the whole afternoon on a good novel. But even when he had made up his mind to do this he did not immediately get out his book and settle down to it. After lunch he loitered about the house",0.0034664555681108776,0.05377145968441511,0.9392946864827473,0.0034673982647266286,2,0.9392946864827473
1167,14712,opium,"that saw nothing. At supper that night he found that his appetite had left him; the very thought of food revolted him. He returned to his room between seven and eight o'clock, his body and mind completely fagged, feeling a crying need of some diversion, some escape from the thoughts that had been hounding him all day. He made up his mind to read a little before going to bed, and all at once remembered a book that he had once begun a long time ago but had never finished: the story of two men who had bought a wrecked opium ship for fifty thousand dollars and had afterward discovered that she contained only a few tins of the drug. He had never read on to find how that story turned out. Suddenly he found himself repeating, ""Twenty-five thousand dollars, twenty-five thousand dollars--where will _I_ find twenty-five thousand dollars?"" He wondered if he would go to jail if he failed to pay. His interest in the book was gone in a moment, and he took up another of his favourite novels, the story of a boy at the time of Christ, a Jewish boy unjustly condemned to the galleys, liberated afterward,",0.003211992729614314,0.0031927192252488345,0.9905330139723747,0.003062274072762303,2,0.9905330139723747
1168,14712,laudanum,"had to go without my breakfast; makes me feel all broke up. I'll get something at the Grillroom about eleven; a steak, I guess. But that isn't what I came to say. Ida Wade has killed herself! Isn't it fearful? I thought I'd drop in on my way downtown and speak to you about it. It's dreadful! It's all in the morning papers. She must have been out of her head."" ""What is it--what has she done?"" came back Vandover's voice. ""Papers--I haven't seen--what has she done? Tell me--what has she done?"" ""Why, she committed suicide last night by taking laudanum ,"" answered Geary, ""and nobody knows why. She didn't leave any message or letter or anything of the kind. It's a fearful thing to happen so suddenly, but it seems she has been very despondent and broke up about something or other for a week or two. They found her in her room last night about ten o'clock lying across her table with only her wrapper on. She was unconscious then, and between one and two she died. She was unconscious all the time. Well, I can't stop any longer, Van; I've an appointment downtown. I was just going past",0.004324508153248331,0.029385028258702737,0.9618811432756256,0.0044093203124234035,2,0.9618811432756256
1169,14712,narcotic,"his nerves, twisting upon each other like a vast swarm of tiny serpents; it seemed to begin with his ankles, spreading slowly to every part of his body; it was a veritable torture, so poignant that Vandover groaned under it, shutting his eyes. He could not keep quiet a second--to lie in bed was an impossibility; he threw the bed-clothes from him and sprang up. He did not light the gas, but threw on his bathrobe and began to walk the floor. Even as he walked, his eyelids drooped lower and lower. The need of sleep overcame him like a narcotic , but as soon as he was about to lose himself he would be suddenly and violently awakened by the same shock, the same jangling recoil of his nerves. Then his hands and head seemed to swell; next, it was as though the whole room was too small for him. He threw open the window and, leaning upon his elbows, looked out. The clouds had begun to break, the rain was gradually ceasing, leaving in the air a damp, fresh smell, the smell of wet asphalt and the odour of dripping woodwork. It was warm; the atmosphere was dank, heavy,",0.0034687467223452444,0.003506955182175169,0.960998524910359,0.032025773185120614,2,0.960998524910359
1170,14717,morphine,"work it. Horace had. One individual in particular, a man of genuine literary and critical ability and great taste in the matter of all the arts but with no least interest in or tolerance for the simplicities of effort, came here occasionally, as I heard, to help him pile hay, and this in a silk shirt and a monocle; a second--and a most fascinating intellectual _flaneur_, who, however, had no vision or the gift of dreams--came to eat, drink, talk of many things to be done, to steal a few ideas, borrow a little money perhaps or consume a little morphine , and depart; a third came to spout of his success in connection with plays, or his proposed successes; a fourth to paint a picture, urged on by L----; a fifth to compose rural verse; a sixth, a broker or race-track tout or city bar-tender (for color, this last), to marvel that one of L----'s sense, or any one indeed, should live in the country at all. There were drinking bouts, absolute drunkenness, in which, according to the Johnsonian tradition and that of Messieurs Rabelais and Molière, the weary intellect and one's guiding genius were immersed in a comforting Lethe",0.004423811617372473,0.004406222357672613,0.9869763121670616,0.004193653857893285,2,0.9869763121670616
1171,14818,morphine,"abduction I'll guarantee that something can be done to lighten your sentence. I am Congressman Bonner's nephew."" ""So? I thought you was the swellest hold-up man I ever met, that night out in the woods. You'd do credit to Sam Welch himself. I'll tell you all I know, pardner, but it ain't a great deal. It won't do me any good to keep my mouth shut now, an', if you say so, it may help me to squeal. But, fer the Lord's sake, have one of these rotten doctors give me something to make me sleep. Don't they know what morphine is for?"" Growling and cursing at the doctors, Bill was moved into the office. Anderson came in from the dining-room at that juncture, visibly excited. ""I've got a confession from Gregory,"" he said. ""He confesses that he oughter be hung."" ""What!"" ""That's what he said--'y ginger. Here's his very words, plain as day: 'I oughter be hung half a dozen times.' 'What fer?' says I. 'Fer bein' sech a damned ass,' said he. 'But that ain't a hangable offence,' said I. You know, I kinder like Gregory, spite of all. 'It's the worst crime in the world,' said he. 'Then",0.004123824798891345,0.004153820566302405,0.987537405264723,0.004184949370083277,2,0.987537405264723
1172,14885,opium,"him, telling him that Hester had suddenly fallen ill, and that she had been sent for to Southminster. The note ended: ""These first quiet days are past. So now you may tell your mother, and put our engagement in the _Morning Post_."" Hugh was astonished at the despair which overwhelmed him at the bare thought that he should not see Rachel that day and not the next either. It was not to be borne. She had no right to make him suffer like this. Day by day, when a certain restless fever returned upon him, he had known, as an opium -eater knows, that at a certain hour he should become rested and calm and sane once more. To be in the same room with Rachel, to hear her voice, to let his eyes dwell upon her, to lean his forehead for a moment against her hand, was to enter, as we enter in dreams, a world of joy and comfort, and boundless, endless, all-pervading peace. And now he was suddenly left shivering in a bleak world without her. With her he was himself, a released, freed self, growing daily further and further away from all he had once been. Without",0.003553244445908097,0.003661808489966505,0.9893024746134816,0.0034824724506437614,2,0.9893024746134816
1173,14888,opium,"woo her as one woos a person barred; must compel her to take flight, to abandon, to cast away everything; or I must go to her as an eligible suitor with the Etchingham acres and possibilities of a future on that basis. This fantastic old man with his mumbled reminiscences spoilt me for the last. One remembers sooner or later that a county-man may not marry his reputed sister without scandal. And I craved her intensely. She had upon me the effect of an incredible stimulant; away from her I was like a drunkard cut off from his liquor; an opium -taker from his drug. I hardly existed; I hardly thought. I had an errand at my aunt's house; had a message to deliver, sympathetic enquiries to make--and I wanted to see her, to gain some sort of information from her; to spy out the land; to ask her for terms. There was a change in the appearance of the house, an adventitious brightness that indicated the rise in the fortunes of the family. For me the house was empty and the great door closed hollowly behind me. My sister was not at home. It seemed abominable to me that she",0.08224756796216022,0.004027462938131526,0.9098046116964167,0.003920357403291438,2,0.9098046116964167
1174,15025,opium,"for the bookseller or the publisher. The poet, to start with, bases his familiar complaints on a wilful disregard of the relation which poetry bears to average humanity. You often hear him express indignant surprise that the sale of butcher's meat should be a more lucrative business than the sale of poetry. But, surely, to argue thus is to manifest a most absurd misapprehension of the facts of life. Wordsworth says that 'we live by admiration, joy, and love.' So doubtless we do: but we live far more by butcher's meat and Burton ale. Poetry is but a preparation of opium distilled by a minority for a minority. The poet may test the case by the relative amounts he pays his butcher and his bookseller. So far as I know, he pays as little for his poetry as possible, and never buys a volume by a brother-singer till he has vainly tried six different ways to get a presentation copy. The poet seems incapable of mastering the rudimentary truth that ethereals must be based on materials. 'No song, no supper' is the old saw. It is equally true reversed--no supper, no song. The empty-stomach theory of creation is a cruel fallacy,",0.8361379512969995,0.0036379571653634576,0.0036792015113418734,0.15654489002629507,0,0.8361379512969995
1175,15025,opium,"what nature never meant him to be--an artist. All along, when he has made any excuse, it has been 'art.' But, more likely, he has not been asked for excuse, he has lived under the shelter of the 'genius' superstition. He has worn the air of making great sacrifices for the goddess, and in these his intimates have felt a proud sense of awful participation, as of a family whom the gods love. They have never understood that art is a particular form of self-indulgence, by no means confined to artists; that it often becomes no less a vice than opium -eating, and that the same question has to be asked of both--whether the dreams are worth the cost. This might occasionally be asked of the world's famous: not only of those whose art has been the evilly exquisite outcome of spiritual disease, but even of the great sane successful reputations. There is, too, especially about the latter, perhaps, a touch of comic suggestiveness in the sublime preoccupation to which we owe their great legacies, that look of Atlas which is always pathetic, when it is not foolish, on the face of a mortal: the grand air of a Goethe, the",0.18925654139827053,0.004360637430404039,0.8019387297466746,0.004444091424650931,2,0.8019387297466746
1176,15025,laudanum,"our neighbours. Let us shake ourselves free from this evil dream of imitation. Merciful Heaven, it is killing me!' But surely that was a quotation too, and, accidentally catching sight of the back of my hand, suddenly the tears sprang to my eyes, for it was just so the big soft veins used to be on the hands of my father, when a little boy I prayed between his knees. He was gone, but here was his hand--_his_ hand, not mine! Then an idea possessed me. There was but one way. I could die. There was a little phial of laudanum in the medicine-cupboard that always leered at me from among the other bottles like a serpent's eye. Thrice happy thought! Who would miss such a poor imitation? Even the mere soap-vending tradesmen bid us 'beware of imitations.' Dark wine of forgetfulness.... No, that was a quotation. However, here was the phial. I drew the cork, inhaled for a moment the hard dry odour of poppies, and prepared to drink. But just at that moment I seemed to hear a horrid little laugh coming out of the bottle, and a voice chuckled at my ear: 'You ass, do you call that",0.05322735679585793,0.0363464138950568,0.907041684949584,0.003384544359501152,2,0.907041684949584
1177,15138,paregoric,"discouraged. Mrs. Owen brought a bottle of whiskey and a pitcher of water and placed them near his elbow. ""Try it, Andrew. I usually take a thimbleful myself before going to bed."" The novelty of this sort of ministration was in itself sufficient to lift a weary and discouraged spirit. Mrs. Owen measured his whiskey, and poured it into a tall glass, explaining as she did so that a friend of hers in Louisville kept her supplied out of the stores of the Pendennis Club. ""It's off the wood. This bottled drug-store whiskey is poison. I'd just as lief take paregoric . I drew this from my own 'bar'l' this morning. Don't imagine I'm a heavy consumer. A 'bar'l' lasts me a long time. I divide it around among my friends. Remind me to give you some to take home. Try one of those cigars; John Ware keeps a box here. If they're cabbage leaf it isn't my fault."" ""No, thanks, Sally. You're altogether too kind to me. It's mighty good to be here, I can tell you."" ""Now that you are here, Andrew, I want you to remember that I'm getting on and you're just a trifle ahead of me",0.04113407476863421,0.0033657265791364,0.8728007358637869,0.08269946278844244,2,0.8728007358637869
1178,15180,narcotic,"not discommode yourself?"" ""That is all right,"" she answered, trying to disentangle her high heels from his rug. ""I've had my nap, thank you. Think I'll go down and get a sandwich."" Percival waited in frigid silence until she had departed; then he sank limply into the warm nest she had just left, and closed his eyes on a world that failed in all respects to give satisfaction. II A COUNTER-IRRITANT If there is a place on earth where one meets with the present face to face, it is on shipboard. Whether salt water and sea air act as a narcotic on memories of the past and dreams of the future has never been proved, but it is undeniably true that at sea time becomes a static thing and concerns itself solely with the affairs of the moment. During that first long afternoon Percival slept; and if the faithless Hortense essayed to haunt his dreams, she was drowned in the profundity of his slumber. It was not until his valet touched his arm and respectfully submitted the information that the first gong had sounded for dinner that he woke to the fact that the _Saluria_ was still swinging from the trough",0.003947897624914763,0.004051698645089024,0.9880182470777573,0.003982156652238763,2,0.9880182470777573
1179,15230,opium,"had gotten into a fight with a brother Chinaman, and had been saved from dismissal by Reynolds's timely intercession at headquarters. In dumb gratitude for this service, he had laid his celestial soul at the feet of the young American and sworn eternal allegiance. From the day Reynolds reëmbarked, Tsang's silken, slippered feet silently followed him from smoking-room to bar, from bar back to smoking-room. Whatever emotion troubled the depths of his being, no sign of it rose to his ageless, youthless face. But whether he was silently performing his duties on deck, or sitting on the hatchway smoking his opium , his vigilant eyes from their long, narrow slits kept watch. For thirteen days the sun sparkled on the blue waters of the Pacific, and favoring breezes gave every promise of landing the _East India_ in port with the fastest record of the season. Bets went higher and higher on each day's running, and the excitement was intense each evening in the smoking-room when the numbers most likely to win the next day's pool were auctioned off to the highest bidder. It was the afternoon of the fourteenth day, thirty-six hours out from San Francisco, that Mr. Frederick Reynolds, who",0.0036224891391648966,0.03597634835094137,0.957036078097684,0.0033650844122098135,2,0.957036078097684
1180,15230,opium,"material good it had purchased. It should pledge him to a fresh start, a clean life. He would justify the present by the future. He drew a deep breath of relief and leaned forward: ""Tsang,"" he said, and his voice trembled with the earnestness of his resolve, ""I no break bargain. From now on my behave all same proper. It wasn't right, old fellow, you oughtn't--"" then he gave it up and smiled helplessly, ""you belong my good friend Tsang, what thing you wantchee?"" A slow smile broke the brass-like stillness of Tsang Foo's face: ""Pipe,"" he gasped softly, "" opium velly good,--make land and sea--all same--by an' by!"" THE WILD OATS OF A SPINSTER Judging from appearances Miss Lucinda Perkins was justifying her reason for being by conforming absolutely to her environment. She apparently fitted as perfectly into her little niche in the Locustwood Seminary for young ladies as Miss Joe Hill fitted into hers. The only difference was that Miss Joe Hill did not confine herself to a niche; she filled the seminary, as a plump hand does a tight glove. It was the year after Miss Lucinda had come to the seminary to teach elocution that Miss Joe",0.018996511553083326,0.09901689577645469,0.8784753805505615,0.0035112121199004174,2,0.8784753805505615
1181,15258,anodyne,"and fine perception, for he looked at me more attentively, and it was in a gentler tone that he said-- ""Surely, you do not mean for a life beyond this? One's best hope must be that the whole miserable business ends with death."" ""Have you found life so wretched?"" ""I am not speaking from my own particular point of view. I am singularly, exceptionally, fortunate, I am healthy; I have tastes which I can gratify, work which I keenly enjoy. Whether the tastes are worth gratifying or the work worth doing I cannot say. At least they act as an anodyne to self-consciousness; they help me to forget the farce in which I play my part. Like Solomon, and all who have had the best of life, I call it vanity. What do you suppose it is to those--by far the largest number, remember--who have had the worst of it? To them it is not vanity, it is misery."" ""But they suffer under the invariable laws you speak of--laws working towards deliverance and happiness in the future."" ""The future? Yes, I know that form of consolation which seems to satisfy so many. To me it seems a hollow one. I have",0.004224892498113766,0.25111399589563455,0.740345046378376,0.004316065227875608,2,0.740345046378376
