Unnamed: 0,Book_ID,Keyword,Snippet,Etext Number,Authors,LoCC,Published Year,Author Gender,Assigned_Gender,Character_Name,snippet_id,document,LoCC_group,Period,sentence_id,sentence_number,contains_target_term,near_target_term,bertopic_topic,bertopic_topic_probability,model_group
3608,27461,opium,"People persist in confusing novelists with their creations."" ""Quite so.",27461,"Rohmer, Sax",PR,1918,male,Male,Poe,2869,people persist in confusing novelists with their creations quite so,English Literature,1912-1930,2869_4,4,False,True,50,1.0,context_leaf_mcs60_ms1_nn10
3608,27461,opium,"Yet because de Quincey was an opium -fiend, Poe a drunkard and Oscar Wilde a pervert, it does not follow that every clever writer is unfit for decent society.",27461,"Rohmer, Sax",PR,1918,male,Male,Poe,2869,yet because de quincey was an opium fiend poe a drunkard and oscar wilde a pervert it does not follow that every clever writer is unfit for decent society,English Literature,1912-1930,2869_5,5,True,True,15,1.0,context_leaf_mcs60_ms1_nn10
3608,27461,opium,"Even if he were, his popularity would not suffer.",27461,"Rohmer, Sax",PR,1918,male,Male,Poe,2869,even if he were his popularity would not suffer,English Literature,1912-1930,2869_6,6,False,True,-1,0.0,context_leaf_mcs60_ms1_nn10
3609,27461,opium,"excursion, one night visiting a private gaming-house whose patrons figured in the pages of Debrett, and, perhaps on the following evening, Thessaly's car would take them to a point in the West India Dock Road, from whence, roughly attired, they would plunge into the Asiatic underworld which lies hidden beneath the names of Three Colt Street and Pennyfields.",27461,"Rohmer, Sax",PR,1918,male,Unknown,Anonymous,2870,excursion one night visiting a private gaming house whose patrons figured in the pages of debrett and perhaps on the following evening thessaly s car would take them to a point in the west india dock road from whence roughly attired they would plunge into the asiatic underworld which lies hidden beneath the names of three colt street and pennyfields,English Literature,1912-1930,2870_0,0,False,True,-1,0.0,context_leaf_mcs60_ms1_nn10
3609,27461,opium,"They visited a foul den in Limehouse where a crook-backed Chinaman sat rocking to and fro before a dilapidated wooden joss in the light of a tin paraffin lamp, listened to the rats squealing under the dirty floor and watched men smoke opium .",27461,"Rohmer, Sax",PR,1918,male,Unknown,Anonymous,2870,they visited a foul den in limehouse where a crook backed chinaman sat rocking to and fro before a dilapidated wooden joss in the light of a tin paraffin lamp listened to the rats squealing under the dirty floor and watched men smoke opium,English Literature,1912-1930,2870_1,1,True,True,13,0.6733359004685566,context_leaf_mcs60_ms1_nn10
3609,27461,opium,"They patronised ""revue"" East and West, that concession to the demand of youth long exiled from feminine society which had superseded the legitimate drama.",27461,"Rohmer, Sax",PR,1918,male,Unknown,Anonymous,2870,they patronised revue east and west that concession to the demand of youth long exiled from feminine society which had superseded the legitimate drama,English Literature,1912-1930,2870_2,2,False,True,36,1.0,context_leaf_mcs60_ms1_nn10
3610,27461,opium,He saw him coming along the Pilgrim's Way and heard his cheery greeting as he stepped upon the terrace of Hatton Towers.,27461,"Rohmer, Sax",PR,1918,male,Male,Don,2871,he saw him coming along the pilgrim s way and heard his cheery greeting as he stepped upon the terrace of hatton towers,English Literature,1912-1930,2871_2,2,False,True,-1,0.0,context_leaf_mcs60_ms1_nn10
3610,27461,opium,"Where that night's wandering led him he knew not, but there were those who saw him passing along Limehouse Causeway as if in quest of the Chinese den where once he and Thessaly had watched men smoke opium , and others who spoke to him, but without receiving acknowledgment, in the neighbourhood of Westminster Cathedral.",27461,"Rohmer, Sax",PR,1918,male,Male,Don,2871,where that night s wandering led him he knew not but there were those who saw him passing along limehouse causeway as if in quest of the chinese den where once he and thessaly had watched men smoke opium and others who spoke to him but without receiving acknowledgment in the neighbourhood of westminster cathedral,English Literature,1912-1930,2871_3,3,True,True,-1,0.0,context_leaf_mcs60_ms1_nn10
3610,27461,opium,"He appeared, too, at the Café Royal, standing just within the doorway and looking from table to table as one who seeks a friend, but went out again without addressing a word to anyone.",27461,"Rohmer, Sax",PR,1918,male,Male,Don,2871,he appeared too at the caf royal standing just within the doorway and looking from table to table as one who seeks a friend but went out again without addressing a word to anyone,English Literature,1912-1930,2871_4,4,False,True,-1,0.0,context_leaf_mcs60_ms1_nn10
3611,27534,narcotic,"Should you want a book of poems that will bring you into fame, Let me send a sample packet that will guarantee the same, Holding “Seeds of Thought from Byron, Herrick, Chaucer, Tennyson.” Plant ’em deep, and keep ’em watered, and you’ll find the deed is done.",27534,"Bangs, John Kendrick",PS,1899,male,Unknown (Proper Noun),Anonymous,2872,should you want a book of poems that will bring you into fame let me send a sample packet that will guarantee the same holding seeds of thought from byron herrick chaucer tennyson plant em deep and keep em watered and you ll find the deed is done,American Literature,1881-1911,2872_1,1,False,True,43,1.0,context_leaf_mcs60_ms1_nn10
3611,27534,narcotic,"I’ve a hundred comic packets that would make a Twain of Job; I have “Seeds of Tales Narcotic ; Tales of Surgeons and the Probe.” I’ve a most superb assortment, on the very cheapest terms, Done up carefully in tin-foil, of my A 1 “Trilby Germs.” So perchance if you’re ambitious in a literary line, Be as dull as e’er you can be, you will surely cut a shine, If you’ll only take advantage of this opportunity, When you’re passing by to stop in for a little chat with me.",27534,"Bangs, John Kendrick",PS,1899,male,Unknown (Proper Noun),Anonymous,2872,i ve a hundred comic packets that would make a twain of job i have seeds of tales narcotic tales of surgeons and the probe i ve a most superb assortment on the very cheapest terms done up carefully in tin foil of my a trilby germs so perchance if you re ambitious in a literary line be as dull as e er you can be you will surely cut a shine if you ll only take advantage of this opportunity when you re passing by to stop in for a little chat with me,American Literature,1881-1911,2872_2,2,True,True,50,1.0,context_leaf_mcs60_ms1_nn10
3611,27534,narcotic,"You may ask me, in conclusion, why I do not seek myself All the laurel and the glory of these seeds I sell for pelf.",27534,"Bangs, John Kendrick",PS,1899,male,Unknown (Proper Noun),Anonymous,2872,you may ask me in conclusion why i do not seek myself all the laurel and the glory of these seeds i sell for pelf,American Literature,1881-1911,2872_3,3,False,True,-1,0.0,context_leaf_mcs60_ms1_nn10
3612,27569,narcotic,Efficiency makes us slaves--we have forgotten the truth about freedom.,27569,"Braybrooke, Patrick",PR,1922,,Unknown,Anonymous,2873,efficiency makes us slaves we have forgotten the truth about freedom,English Literature,1912-1930,2873_7,7,False,True,-1,0.0,context_leaf_mcs60_ms1_nn10
3612,27569,narcotic,"Success is our narcotic deity, and weans more men into despair than failure; for, as G.K.C.",27569,"Braybrooke, Patrick",PR,1922,,Unknown,Anonymous,2873,success is our narcotic deity and weans more men into despair than failure for as g k c,English Literature,1912-1930,2873_8,8,True,True,6,0.970158188579576,context_leaf_mcs60_ms1_nn10
3612,27569,narcotic,"has said, 'Nothing fails like Success.' We have yet to rediscover the spiritual health that comes with a clear recognition of the part that life cannot be great until it is lived madly and wildly.",27569,"Braybrooke, Patrick",PR,1922,,Unknown,Anonymous,2873,has said nothing fails like success we have yet to rediscover the spiritual health that comes with a clear recognition of the part that life cannot be great until it is lived madly and wildly,English Literature,1912-1930,2873_9,9,False,True,14,0.9184926210833224,context_leaf_mcs60_ms1_nn10
3613,27591,narcotic,What was done must be done quickly.,27591,"Hocking, Joseph",PR,1882,male,Unknown,Anonymous,2874,what was done must be done quickly,English Literature,1881-1911,2874_3,3,False,True,-1,0.0,context_leaf_mcs60_ms1_nn10
3613,27591,narcotic,"Not only had my medicine contained a powerful narcotic , but my food also was drugged.",27591,"Hocking, Joseph",PR,1882,male,Unknown,Anonymous,2874,not only had my medicine contained a powerful narcotic but my food also was drugged,English Literature,1881-1911,2874_4,4,True,True,6,0.6302523201319825,context_leaf_mcs60_ms1_nn10
3613,27591,narcotic,"Consequently I did not partake of my night meal, but instead I feigned illness when it was brought, and afterward thought of many things which I hoped to do.",27591,"Hocking, Joseph",PR,1882,male,Unknown,Anonymous,2874,consequently i did not partake of my night meal but instead i feigned illness when it was brought and afterward thought of many things which i hoped to do,English Literature,1881-1911,2874_5,5,False,True,-1,0.0,context_leaf_mcs60_ms1_nn10
3614,27629,anodyne,"And she had only herself to blame,--there lay the sharpest pang of all.",27629,"Diver, Maud",PR,1910,female,Female,Evelyn,2875,and she had only herself to blame there lay the sharpest pang of all,English Literature,1881-1911,2875_3,3,False,True,42,1.0,context_leaf_mcs60_ms1_nn10
3614,27629,anodyne,Life holds no anodyne for the sorrows we bring upon ourselves.,27629,"Diver, Maud",PR,1910,female,Female,Evelyn,2875,life holds no anodyne for the sorrows we bring upon ourselves,English Literature,1881-1911,2875_4,4,True,True,8,0.6678638185974657,context_leaf_mcs60_ms1_nn10
3614,27629,anodyne,"As the days wore on she watched Theo's face anxiously, at post time, for any sign of an answer to that hateful advertisement; and before the week's end she knew that the punishment that should have been hers had fallen on her husband's shoulders.",27629,"Diver, Maud",PR,1910,female,Female,Evelyn,2875,as the days wore on she watched theo s face anxiously at post time for any sign of an answer to that hateful advertisement and before the week s end she knew that the punishment that should have been hers had fallen on her husband s shoulders,English Literature,1881-1911,2875_5,5,False,True,-1,0.0,context_leaf_mcs60_ms1_nn10
3615,27705,opium,The story of the Chinaman was far too fantastic for his old-fashioned mind.,27705,"Le Queux, William",PR,1922,male,Male,Chinaman,2876,the story of the chinaman was far too fantastic for his old fashioned mind,English Literature,1912-1930,2876_6,6,False,True,26,1.0,context_leaf_mcs60_ms1_nn10
3615,27705,opium,"He had heard of the Chinese, the opium traffic and suchlike things, and he saw in Otley's statement a distinct attempt to mislead him.",27705,"Le Queux, William",PR,1922,male,Male,Chinaman,2876,he had heard of the chinese the opium traffic and suchlike things and he saw in otley s statement a distinct attempt to mislead him,English Literature,1912-1930,2876_7,7,True,True,-1,0.0,context_leaf_mcs60_ms1_nn10
3615,27705,opium,The police were not called in because Mr.,27705,"Le Queux, William",PR,1922,male,Male,Chinaman,2876,the police were not called in because mr,English Literature,1912-1930,2876_8,8,False,True,17,0.7697281286846217,context_leaf_mcs60_ms1_nn10
3616,27739,opium,"the faint Murmur of Paris outside; Crisp everlasting-flowers, Yellow and black, on the graves.",27739,"Arnold, Matthew",PR,1923,male,Unknown,Anonymous,2877,the faint murmur of paris outside crisp everlasting flowers yellow and black on the graves,English Literature,1912-1930,2877_4,4,False,True,7,1.0,context_leaf_mcs60_ms1_nn10
3616,27739,opium,"Half blind, palsied, in pain, Hither to come, from the streets' Uproar, surely not loath Wast thou, Heine!--to lie Quiet, to ask for closed Shutters, and darken'd room, And cool drinks, and an eased Posture, and opium , no more; Hither to come, and to sleep Under the wings of Renown.",27739,"Arnold, Matthew",PR,1923,male,Unknown,Anonymous,2877,half blind palsied in pain hither to come from the streets uproar surely not loath wast thou heine to lie quiet to ask for closed shutters and darken d room and cool drinks and an eased posture and opium no more hither to come and to sleep under the wings of renown,English Literature,1912-1930,2877_5,5,True,True,-1,0.0,context_leaf_mcs60_ms1_nn10
3616,27739,opium,"not little, when pain Is most quelling, and man Easily quell'd, and the fine Temper of genius so soon Thrills at each smart, is the praise, Not to have yielded to pain!",27739,"Arnold, Matthew",PR,1923,male,Unknown,Anonymous,2877,not little when pain is most quelling and man easily quell d and the fine temper of genius so soon thrills at each smart is the praise not to have yielded to pain,English Literature,1912-1930,2877_6,6,False,True,-1,0.0,context_leaf_mcs60_ms1_nn10
3617,27739,anodyne,"Yes, yes, we know that we can jest, We know, we know that we can smile!",27739,"Arnold, Matthew",PR,1923,male,Unknown,Anonymous,2878,yes yes we know that we can jest we know we know that we can smile,English Literature,1912-1930,2878_4,4,False,True,5,0.6178881577477757,context_leaf_mcs60_ms1_nn10
3617,27739,anodyne,"But there's a something in this breast, To which thy light words bring no rest, And thy gay smiles no anodyne .",27739,"Arnold, Matthew",PR,1923,male,Unknown,Anonymous,2878,but there s a something in this breast to which thy light words bring no rest and thy gay smiles no anodyne,English Literature,1912-1930,2878_5,5,True,True,-1,0.0,context_leaf_mcs60_ms1_nn10
3617,27739,anodyne,"Give me thy hand, and hush awhile, And turn those limpid eyes on mine, And let me read there, love!",27739,"Arnold, Matthew",PR,1923,male,Unknown,Anonymous,2878,give me thy hand and hush awhile and turn those limpid eyes on mine and let me read there love,English Literature,1912-1930,2878_6,6,False,True,-1,0.0,context_leaf_mcs60_ms1_nn10
3618,27784,opium,"In fact, the bright-red juice seen oozing from the corners of a Malay's mouth is as much a part of himself as is his sarong or kris.",27784,"Wildman, Rounsevelle",PS,1899,male,Male,Anonymous,2879,in fact the bright red juice seen oozing from the corners of a malay s mouth is as much a part of himself as is his sarong or kris,American Literature,1881-1911,2879_3,3,False,True,-1,0.0,context_leaf_mcs60_ms1_nn10
3618,27784,opium,Betel-nut chewing holds its own against the opium of the Chinese and the tobacco of the European.,27784,"Wildman, Rounsevelle",PS,1899,male,Male,Anonymous,2879,betel nut chewing holds its own against the opium of the chinese and the tobacco of the european,American Literature,1881-1911,2879_4,4,True,True,-1,0.0,context_leaf_mcs60_ms1_nn10
3618,27784,opium,"As soon as we shook hands ceremoniously with the punghulo's oldest wife, and tabeked to the rest of his big family, the old man scrambled down the ladder, and sent a boy up a cocoanut tree for some fresh nuts.",27784,"Wildman, Rounsevelle",PS,1899,male,Male,Anonymous,2879,as soon as we shook hands ceremoniously with the punghulo s oldest wife and tabeked to the rest of his big family the old man scrambled down the ladder and sent a boy up a cocoanut tree for some fresh nuts,American Literature,1881-1911,2879_5,5,False,True,-1,0.0,context_leaf_mcs60_ms1_nn10
3619,27784,opium,"The revenue of Johore amounts to six million dollars a year, to which the Sultan's private property in Singapore adds nearly a half million more.",27784,"Wildman, Rounsevelle",PS,1899,male,Male,Any Chinaman,2880,the revenue of johore amounts to six million dollars a year to which the sultan s private property in singapore adds nearly a half million more,American Literature,1881-1911,2880_5,5,False,True,-1,0.0,context_leaf_mcs60_ms1_nn10
3619,27784,opium,"The bulk of the national revenue is raised from opium , spirits, and gambling.",27784,"Wildman, Rounsevelle",PS,1899,male,Male,Any Chinaman,2880,the bulk of the national revenue is raised from opium spirits and gambling,American Literature,1881-1911,2880_6,6,True,True,37,1.0,context_leaf_mcs60_ms1_nn10
3619,27784,opium,"The scheme of taxation is simple, but most effective.",27784,"Wildman, Rounsevelle",PS,1899,male,Male,Any Chinaman,2880,the scheme of taxation is simple but most effective,American Literature,1881-1911,2880_7,7,False,True,-1,0.0,context_leaf_mcs60_ms1_nn10
3619,27784,opium,"Any Chinaman who has a longing for the pipe pays into his Highness's treasury one dollar a month, and is granted a permit to buy and smoke opium; another monthly dollar and he is licensed to drink.",27784,"Wildman, Rounsevelle",PS,1899,male,Male,Any Chinaman,2880,any chinaman who has a longing for the pipe pays into his highness s treasury one dollar a month and is granted a permit to buy and smoke opium another monthly dollar and he is licensed to drink,American Literature,1881-1911,2880_8,8,True,True,-1,0.0,context_leaf_mcs60_ms1_nn10
3619,27784,opium,"The gambling privilege is given to the highest bidder, and he has the monopoly for the kingdom.",27784,"Wildman, Rounsevelle",PS,1899,male,Male,Any Chinaman,2880,the gambling privilege is given to the highest bidder and he has the monopoly for the kingdom,American Literature,1881-1911,2880_9,9,False,True,-1,0.0,context_leaf_mcs60_ms1_nn10
3621,27786,anodyne,"Yet, what had once been to him a torture, the indecent, nerve-rasping publicity of the soldier's life, had now become a compensation.",27786,"Locke, William John",PR,1918,male,Male,Jeanne,2881,yet what had once been to him a torture the indecent nerve rasping publicity of the soldier s life had now become a compensation,English Literature,1912-1930,2881_4,4,False,True,0,0.858094878439471,context_leaf_mcs60_ms1_nn10
3621,27786,anodyne,"It was not so much in companionship, like his friendly intercourse with Phineas and Mo, that he found an anodyne , but in the consciousness of being magnetically affected by the crowd of his fellows.",27786,"Locke, William John",PR,1918,male,Male,Jeanne,2881,it was not so much in companionship like his friendly intercourse with phineas and mo that he found an anodyne but in the consciousness of being magnetically affected by the crowd of his fellows,English Literature,1912-1930,2881_5,5,True,True,8,0.7478217443703992,context_leaf_mcs60_ms1_nn10
3621,27786,anodyne,They offered him protection against himself.,27786,"Locke, William John",PR,1918,male,Male,Jeanne,2881,they offered him protection against himself,English Literature,1912-1930,2881_6,6,False,True,-1,0.0,context_leaf_mcs60_ms1_nn10
3622,27811,morphine,"His brow wrinkled, and he bit his lips hard, to suppress a groan.",27811,"Evans, Augusta J. (Augusta Jane)",PS,1864,female,Male,Arnold,2882,his brow wrinkled and he bit his lips hard to suppress a groan,American Literature,1850-1880,2882_4,4,False,True,-1,0.0,context_leaf_mcs60_ms1_nn10
3622,27811,morphine,"Arnold re-entered, and immediately after gave him another potion of morphine .",27811,"Evans, Augusta J. (Augusta Jane)",PS,1864,female,Male,Arnold,2882,arnold re entered and immediately after gave him another potion of morphine,American Literature,1850-1880,2882_5,5,True,True,30,1.0,context_leaf_mcs60_ms1_nn10
3622,27811,morphine,"""Aubrey, you must be quiet, if you would not shorten your life."" He silently endured his sufferings for some moments, and raising his eyes again to Irene's said, in a tone of exhaustion-- ""It is selfish for me to make you witness my torture; but I could not bear to have you leave me.",27811,"Evans, Augusta J. (Augusta Jane)",PS,1864,female,Male,Arnold,2882,aubrey you must be quiet if you would not shorten your life he silently endured his sufferings for some moments and raising his eyes again to irene s said in a tone of exhaustion it is selfish for me to make you witness my torture but i could not bear to have you leave me,American Literature,1850-1880,2882_6,6,False,True,-1,0.0,context_leaf_mcs60_ms1_nn10
3623,27824,narcotic,Glancing around she saw the glistening black face of a faultlessly attired American negro.,27824,"Campbell, Alice",PS,1928,,Unknown,Anonymous,2883,glancing around she saw the glistening black face of a faultlessly attired american negro,American Literature,1912-1930,2883_4,4,False,True,28,1.0,context_leaf_mcs60_ms1_nn10
3623,27824,narcotic,"The song, one of the mournful type now emanating from Broadway, was the last word in banality, but the honeyed voice, suave, insinuating, gave it the charm of a narcotic .",27824,"Campbell, Alice",PS,1928,,Unknown,Anonymous,2883,the song one of the mournful type now emanating from broadway was the last word in banality but the honeyed voice suave insinuating gave it the charm of a narcotic,American Literature,1912-1930,2883_5,5,True,True,4,0.6596000264350386,context_leaf_mcs60_ms1_nn10
3623,27824,narcotic,"Even the waiters stopped where they were and gazed as they listened, transfixed.",27824,"Campbell, Alice",PS,1928,,Unknown,Anonymous,2883,even the waiters stopped where they were and gazed as they listened transfixed,American Literature,1912-1930,2883_6,6,False,True,-1,0.0,context_leaf_mcs60_ms1_nn10
3624,27824,narcotic,"Her head still ringing from the bumps she had recently received, she felt herself rapidly relaxing, in spite of her danger.",27824,"Campbell, Alice",PS,1928,,Female,Anonymous,2884,her head still ringing from the bumps she had recently received she felt herself rapidly relaxing in spite of her danger,American Literature,1912-1930,2884_4,4,False,True,21,0.9246087358148484,context_leaf_mcs60_ms1_nn10
3624,27824,narcotic,The thought of complete abandonment to repose stole over her like a powerful narcotic .,27824,"Campbell, Alice",PS,1928,,Female,Anonymous,2884,the thought of complete abandonment to repose stole over her like a powerful narcotic,American Literature,1912-1930,2884_5,5,True,True,28,1.0,context_leaf_mcs60_ms1_nn10
3624,27824,narcotic,"It would have been heavenly to let herself go, to fall asleep here or lapse into a faint; she didn't know which it would be.",27824,"Campbell, Alice",PS,1928,,Female,Anonymous,2884,it would have been heavenly to let herself go to fall asleep here or lapse into a faint she didn t know which it would be,American Literature,1912-1930,2884_6,6,False,True,21,0.8224951880774114,context_leaf_mcs60_ms1_nn10
3625,27880,soporific,She and Amy thought it would freshen me up.,27880,"Howells, William Dean",PS,1899,male,Female,Amy,2885,she and amy thought it would freshen me up,American Literature,1881-1911,2885_6,6,False,True,21,0.8224951880774114,context_leaf_mcs60_ms1_nn10
3625,27880,soporific,"But I distrusted it; I was afraid the effect would be soporific --"" _Campbell:_ ""And it seems you were perfectly right.",27880,"Howells, William Dean",PS,1899,male,Female,Amy,2885,but i distrusted it i was afraid the effect would be soporific campbell and it seems you were perfectly right,American Literature,1881-1911,2885_7,7,True,True,-1,0.0,context_leaf_mcs60_ms1_nn10
3625,27880,soporific,"But come, now, don't sit there all night, old fellow."" Roberts has sunk upon the edge of the bed.",27880,"Howells, William Dean",PS,1899,male,Female,Amy,2885,but come now don t sit there all night old fellow roberts has sunk upon the edge of the bed,American Literature,1881-1911,2885_8,8,False,True,5,0.6478598179298742,context_leaf_mcs60_ms1_nn10
3626,27913,opium,The face alone I could remember nothing else.,27913,"Reid, Mayne",PR; PZ,1856,male,Male,Anonymous,2886,the face alone i could remember nothing else,,1850-1880,2886_3,3,False,True,-1,0.0,context_leaf_mcs60_ms1_nn10
3626,27913,opium,"I remembered it as the opium -eater his dream, or as one remembers a beautiful face seen during an hour of intoxication, when all else is forgotten!",27913,"Reid, Mayne",PR; PZ,1856,male,Male,Anonymous,2886,i remembered it as the opium eater his dream or as one remembers a beautiful face seen during an hour of intoxication when all else is forgotten,,1850-1880,2886_4,4,True,True,-1,0.0,context_leaf_mcs60_ms1_nn10
3626,27913,opium,"Strange to say, I did not associate this face with my companion of the night; and my remembrance painted it not at all like that of Eugenie Besancon!",27913,"Reid, Mayne",PR; PZ,1856,male,Male,Anonymous,2886,strange to say i did not associate this face with my companion of the night and my remembrance painted it not at all like that of eugenie besancon,,1850-1880,2886_5,5,False,True,-1,0.0,context_leaf_mcs60_ms1_nn10
3627,27913,narcotic,"My nerves, that for days had been dancing with more than ordinary excitement, were now experiencing the natural reaction, and I felt weary.",27913,"Reid, Mayne",PR; PZ,1856,male,Unknown,Anonymous,2887,my nerves that for days had been dancing with more than ordinary excitement were now experiencing the natural reaction and i felt weary,,1850-1880,2887_5,5,False,True,-1,0.0,context_leaf_mcs60_ms1_nn10
3627,27913,narcotic,There was a drowsiness in the air--a narcotic influence produced by the combined action of the sun's rays and the perfume of the flowers.,27913,"Reid, Mayne",PR; PZ,1856,male,Unknown,Anonymous,2887,there was a drowsiness in the air a narcotic influence produced by the combined action of the sun s rays and the perfume of the flowers,,1850-1880,2887_6,6,True,True,-1,0.0,context_leaf_mcs60_ms1_nn10
3627,27913,narcotic,"It acted upon my spirit, and I fell asleep.",27913,"Reid, Mayne",PR; PZ,1856,male,Unknown,Anonymous,2887,it acted upon my spirit and i fell asleep,,1850-1880,2887_7,7,False,True,4,1.0,context_leaf_mcs60_ms1_nn10
3628,27966,opium,"Does it matter how De Boursy, much reduced in bulk by a considerable leakage of conceit, came across the Dop Doctor?",27966,"Dehan, Richard",PR,1910,female,Male,Established Churchman,2888,does it matter how de boursy much reduced in bulk by a considerable leakage of conceit came across the dop doctor,English Literature,1881-1911,2888_2,2,False,True,2,1.0,context_leaf_mcs60_ms1_nn10
3628,27966,opium,"In a drink-saloon, in a music-hall, in a gaming-house or an opium -den, at any other of the places of recreation where, after consulting and visiting hours, that exemplary father and serious-minded Established Churchman, was to be found?",27966,"Dehan, Richard",PR,1910,female,Male,Established Churchman,2888,in a drink saloon in a music hall in a gaming house or an opium den at any other of the places of recreation where after consulting and visiting hours that exemplary father and serious minded established churchman was to be found,English Literature,1881-1911,2888_3,3,True,True,-1,0.0,context_leaf_mcs60_ms1_nn10
3628,27966,opium,It is enough that the bargain was proposed and accepted.,27966,"Dehan, Richard",PR,1910,female,Male,Established Churchman,2888,it is enough that the bargain was proposed and accepted,English Literature,1881-1911,2888_4,4,False,True,-1,0.0,context_leaf_mcs60_ms1_nn10
3629,27966,opium,"Sure, no, that would never do!",27966,"Dehan, Richard",PR,1910,female,Male,bush,2889,sure no that would never do,English Literature,1881-1911,2889_3,3,False,True,10,1.0,context_leaf_mcs60_ms1_nn10
3629,27966,opium,"He must make out with the tobacco he still had left, and the big lump of opium he carried in a tin box in a pocket of the heavy money-belt he wore under his miner's flannel shirt.",27966,"Dehan, Richard",PR,1910,female,Male,bush,2889,he must make out with the tobacco he still had left and the big lump of opium he carried in a tin box in a pocket of the heavy money belt he wore under his miner s flannel shirt,English Literature,1881-1911,2889_4,4,True,True,1,0.8981735300394087,context_leaf_mcs60_ms1_nn10
3629,27966,opium,"He groped for the tin box, and got it, and bit off a corner of the sticky brown lump, and ate it as he went along, and his laboured breathing calmed, and the chilly sweat dried upon his copper-burned skin, that had the purplish-black tinge in it that comes of saturation with iodide of potassium.",27966,"Dehan, Richard",PR,1910,female,Male,bush,2889,he groped for the tin box and got it and bit off a corner of the sticky brown lump and ate it as he went along and his laboured breathing calmed and the chilly sweat dried upon his copper burned skin that had the purplish black tinge in it that comes of saturation with iodide of potassium,English Literature,1881-1911,2889_5,5,False,True,-1,0.0,context_leaf_mcs60_ms1_nn10
3630,27966,opium,"And the pupils of his colourless eyes dwindled to pin-points, and his thick hands ceased to shake.",27966,"Dehan, Richard",PR,1910,female,Male,Anonymous,2890,and the pupils of his colourless eyes dwindled to pin points and his thick hands ceased to shake,English Literature,1881-1911,2890_2,2,False,True,5,1.0,context_leaf_mcs60_ms1_nn10
3630,27966,opium,"He was not the man he had been; and he had learned the opium -habit from a woman who had managed a joint at Johannesburg, and it grew upon him--the need of the soothing, supporting deadener.",27966,"Dehan, Richard",PR,1910,female,Male,Anonymous,2890,he was not the man he had been and he had learned the opium habit from a woman who had managed a joint at johannesburg and it grew upon him the need of the soothing supporting deadener,English Literature,1881-1911,2890_3,3,True,True,1,0.8042506379896902,context_leaf_mcs60_ms1_nn10
3630,27966,opium,"He went along now, under the influence of it, scarcely feeling the ground under his heavy leather veldschoens.",27966,"Dehan, Richard",PR,1910,female,Male,Anonymous,2890,he went along now under the influence of it scarcely feeling the ground under his heavy leather veldschoens,English Literature,1881-1911,2890_4,4,False,True,0,1.0,context_leaf_mcs60_ms1_nn10
3631,27966,opium,"That cursed stupid game of his with the telephone at the Headquarters of the Baraland Rides might cost him more than the bit of twist with which he had bribed the orderly, left for a moment in sole charge, and demoralised by the sight of tobacco.",27966,"Dehan, Richard",PR,1910,female,Male,Martial Law,2891,that cursed stupid game of his with the telephone at the headquarters of the baraland rides might cost him more than the bit of twist with which he had bribed the orderly left for a moment in sole charge and demoralised by the sight of tobacco,English Literature,1881-1911,2891_3,3,False,True,-1,0.0,context_leaf_mcs60_ms1_nn10
3631,27966,opium,"Opium played you tricks like that, when, for the gratification of a sinister whim, a grotesque fancy, born and bred of the stuff, you would risk everything.",27966,"Dehan, Richard",PR,1910,female,Male,Martial Law,2891,opium played you tricks like that when for the gratification of a sinister whim a grotesque fancy born and bred of the stuff you would risk everything,English Literature,1881-1911,2891_4,4,True,True,-1,0.0,context_leaf_mcs60_ms1_nn10
3631,27966,opium,In excess it played hell with the nerves.,27966,"Dehan, Richard",PR,1910,female,Male,Martial Law,2891,in excess it played hell with the nerves,English Literature,1881-1911,2891_5,5,False,True,-1,0.0,context_leaf_mcs60_ms1_nn10
3632,27966,opium,There had always been a scapegoat to suffer until now.,27966,"Dehan, Richard",PR,1910,female,Male,Maar,2892,there had always been a scapegoat to suffer until now,English Literature,1881-1911,2892_6,6,False,True,-1,0.0,context_leaf_mcs60_ms1_nn10
3632,27966,opium,"He ate more opium now than ever, because he could not forget that woman's awful eyes.",27966,"Dehan, Richard",PR,1910,female,Male,Maar,2892,he ate more opium now than ever because he could not forget that woman s awful eyes,English Literature,1881-1911,2892_7,7,True,True,1,0.8501297843802853,context_leaf_mcs60_ms1_nn10
3632,27966,opium,"He would see them looking at him in the dark, when he could not sleep.",27966,"Dehan, Richard",PR,1910,female,Male,Maar,2892,he would see them looking at him in the dark when he could not sleep,English Literature,1881-1911,2892_8,8,False,True,-1,0.0,context_leaf_mcs60_ms1_nn10
3633,27981,opium,"They were still passing through a settled part of the country, where fields of rice and sugar-cane, with groves of bananas, and various species of palm, were cultivated; some of the latter, as the cocoa-palm and betel, for their nuts, while others, as the large-leaved _Caryota_, for the wine which they produce.",27981,"Reid, Mayne",PR; PZ,1870,male,Unknown,Anonymous,2893,they were still passing through a settled part of the country where fields of rice and sugar cane with groves of bananas and various species of palm were cultivated some of the latter as the cocoa palm and betel for their nuts while others as the large leaved caryota for the wine which they produce,,1850-1880,2893_2,2,False,True,7,0.9952946064932836,context_leaf_mcs60_ms1_nn10
